                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     38,                 1.8703,                 1.1952,                 1.8393,                0.53717,                0.57979,                0.54703,                0.27693,                 1.8227,                 1.3932,                 1.9546,              0.0015385,              0.0015385,              0.0015385
                     39,                  1.841,                 1.1885,                 1.8428,                0.57857,                0.58245,                0.59389,                0.31004,                 1.8061,                 1.3351,                  1.939,              0.0015315,              0.0015315,              0.0015315
                     40,                 1.8413,                   1.17,                 1.7903,                0.60721,                0.60134,                0.61967,                0.32371,                 1.7549,                 1.2855,                 1.9104,              0.0015243,              0.0015243,              0.0015243
                     41,                 1.7491,                 1.1621,                 1.7777,                0.57665,                 0.6027,                0.59498,                  0.302,                 1.7933,                 1.3249,                 1.9136,              0.0015169,              0.0015169,              0.0015169
                     42,                 1.8218,                 1.1708,                 1.7941,                0.58285,                0.63423,                0.61606,                0.33395,                 1.6769,                 1.2679,                 1.8573,              0.0015094,              0.0015094,              0.0015094
                     43,                 1.7738,                 1.1555,                 1.7873,                  0.685,                0.65955,                0.70983,                0.39001,                 1.6173,                 1.1668,                 1.8209,              0.0015017,              0.0015017,              0.0015017
                     44,                 1.7282,                 1.1425,                 1.7555,                 0.6671,                0.69733,                0.72061,                 0.4115,                  1.594,                 1.1319,                 1.7744,              0.0014938,              0.0014938,              0.0014938
                     45,                  1.723,                 1.1467,                  1.767,                0.69892,                0.69676,                0.74462,                0.42241,                 1.6108,                 1.1076,                 1.7679,              0.0014858,              0.0014858,              0.0014858
                     46,                 1.6887,                 1.1262,                 1.7436,                0.66577,                0.68154,                0.70938,                0.41375,                  1.588,                  1.191,                 1.7677,              0.0014776,              0.0014776,              0.0014776
                     47,                 1.6901,                 1.1175,                 1.7406,                0.67699,                0.68117,                0.71569,                0.42504,                 1.5382,                 1.1628,                 1.7355,              0.0014693,              0.0014693,              0.0014693
                     48,                 1.6687,                 1.0958,                 1.6785,                0.65463,                0.67448,                0.69487,                0.41495,                 1.5139,                 1.1738,                 1.7146,              0.0014608,              0.0014608,              0.0014608
                     49,                   1.64,                 1.0965,                 1.6952,                0.68174,                0.66918,                0.71686,                 0.4301,                 1.5155,                 1.1297,                 1.6954,              0.0014522,              0.0014522,              0.0014522
                     50,                 1.5988,                 1.0576,                 1.6431,                0.69281,                0.67754,                0.73441,                0.42953,                 1.5347,                  1.115,                 1.7142,              0.0014434,              0.0014434,              0.0014434
                     51,                 1.6536,                 1.0742,                 1.6666,                0.68802,                0.69007,                0.74072,                 0.4551,                 1.4242,                 1.0668,                  1.676,              0.0014344,              0.0014344,              0.0014344
                     52,                 1.6038,                 1.0914,                 1.6361,                0.67542,                0.65146,                0.70847,                0.42496,                  1.453,                 1.1154,                 1.6887,              0.0014253,              0.0014253,              0.0014253
                     53,                 1.5681,                 1.0847,                 1.6351,                0.68277,                0.66079,                0.71676,                0.40964,                 1.5515,                 1.1295,                 1.7133,              0.0014161,              0.0014161,              0.0014161
                     54,                  1.588,                 1.0621,                 1.6248,                0.68537,                0.69138,                0.73446,                0.45372,                 1.4132,                 1.0579,                 1.6557,              0.0014067,              0.0014067,              0.0014067
                     55,                 1.5641,                 1.0464,                  1.598,                0.69083,                0.70698,                0.75187,                0.47741,                 1.3667,                 1.0317,                 1.6286,              0.0013972,              0.0013972,              0.0013972
                     56,                 1.5512,                 1.0363,                 1.5662,                0.71107,                0.71646,                0.77271,                0.48245,                 1.4083,                 1.0239,                 1.6443,              0.0013875,              0.0013875,              0.0013875
                     57,                 1.5038,                 1.0597,                 1.6349,                0.70857,                0.71271,                0.76744,                0.49484,                  1.339,                 1.0053,                 1.6039,              0.0013777,              0.0013777,              0.0013777
                     58,                 1.5813,                 1.0256,                 1.5653,                0.71641,                0.71125,                0.76716,                0.49914,                 1.3196,                  1.009,                 1.5774,              0.0013678,              0.0013678,              0.0013678
                     59,                 1.4876,                 1.0183,                 1.5421,                0.67475,                0.67282,                0.72519,                0.43694,                 1.4437,                 1.0913,                 1.6469,              0.0013578,              0.0013578,              0.0013578
                     60,                 1.4894,                 1.0268,                 1.5604,                0.69105,                0.72037,                0.76063,                0.50142,                 1.2793,                 1.0007,                 1.5759,              0.0013476,              0.0013476,              0.0013476
                     61,                 1.4431,                 1.0084,                 1.5556,                0.70792,                0.72805,                 0.7771,                0.51919,                 1.2604,                0.97826,                 1.5708,              0.0013373,              0.0013373,              0.0013373
                     62,                 1.4648,                0.99208,                  1.522,                0.72776,                0.70844,                0.77177,                0.51694,                 1.2444,                0.97366,                 1.5546,              0.0013269,              0.0013269,              0.0013269
                     63,                 1.4477,                0.98776,                 1.5007,                0.72512,                0.69975,                0.76349,                0.50664,                 1.2664,                0.99648,                 1.5465,              0.0013163,              0.0013163,              0.0013163
                     64,                 1.4724,                0.98558,                 1.5082,                0.69189,                 0.6914,                0.73691,                0.46209,                 1.3811,                 1.0812,                  1.598,              0.0013056,              0.0013056,              0.0013056
                     65,                  1.464,                  1.008,                  1.533,                0.71059,                0.71219,                0.76322,                0.50386,                 1.2891,                 1.0174,                 1.5366,              0.0012949,              0.0012949,              0.0012949
                     66,                 1.4239,                 1.0279,                 1.5621,                 0.7326,                0.71995,                0.78623,                0.52541,                  1.249,                 0.9845,                 1.5166,               0.001284,               0.001284,               0.001284
                     67,                 1.4304,                 1.0055,                 1.5257,                0.67859,                0.74277,                0.75186,                0.51014,                 1.2211,                 1.0474,                 1.5022,               0.001273,               0.001273,               0.001273
                     68,                 1.3995,                0.98668,                 1.5014,                0.71999,                0.72451,                0.77556,                0.52977,                 1.2091,                0.96934,                 1.4779,              0.0012619,              0.0012619,              0.0012619
                     69,                 1.3751,                0.95495,                 1.4766,                0.70985,                0.73015,                0.77829,                0.52402,                 1.2216,                0.96908,                 1.4924,              0.0012507,              0.0012507,              0.0012507
                     70,                 1.3615,                0.98921,                 1.4878,                0.69472,                0.72629,                0.76595,                0.51748,                 1.2155,                0.96588,                 1.5068,              0.0012394,              0.0012394,              0.0012394
                     71,                  1.392,                0.97375,                 1.4735,                0.70379,                0.73237,                0.78082,                0.51918,                 1.2463,                0.94019,                 1.5303,               0.001228,               0.001228,               0.001228
                     72,                 1.3774,                0.96527,                 1.4689,                0.71796,                0.74094,                0.78367,                 0.5313,                 1.2301,                0.93802,                 1.4938,              0.0012165,              0.0012165,              0.0012165
                     73,                 1.4069,                0.96213,                 1.4403,                0.70947,                0.74011,                0.78231,                0.52899,                 1.2284,                0.94518,                 1.4856,              0.0012049,              0.0012049,              0.0012049
                     74,                 1.3201,                0.96539,                 1.4506,                0.72205,                0.73066,                0.78041,                 0.5316,                 1.1962,                0.93664,                 1.4728,              0.0011932,              0.0011932,              0.0011932
                     75,                 1.3476,                0.95639,                 1.4587,                0.70906,                0.72384,                0.77748,                0.54214,                 1.1586,                0.93544,                 1.4695,              0.0011814,              0.0011814,              0.0011814
                     76,                 1.3325,                0.94391,                 1.4438,                 0.7106,                0.73406,                0.78828,                0.54835,                 1.1653,                 0.9174,                 1.4784,              0.0011695,              0.0011695,              0.0011695
                     77,                 1.3417,                0.93853,                 1.4321,                0.70962,                0.73555,                0.78006,                0.52927,                 1.2013,                0.93196,                 1.4912,              0.0011576,              0.0011576,              0.0011576
                     78,                 1.3657,                0.96203,                 1.4279,                 0.7199,                0.72157,                0.77625,                0.53434,                 1.1813,                0.94767,                 1.4535,              0.0011456,              0.0011456,              0.0011456
                     79,                 1.3526,                0.94403,                 1.4358,                0.72135,                0.74422,                0.79331,                0.54842,                 1.1842,                0.92274,                 1.4285,              0.0011335,              0.0011335,              0.0011335
                     80,                 1.3373,                0.94528,                 1.4356,                 0.7189,                0.74651,                 0.7922,                0.55745,                 1.1318,                 0.9026,                 1.4431,              0.0011213,              0.0011213,              0.0011213
                     81,                 1.3679,                0.95015,                 1.4504,                0.70804,                0.76282,                0.79036,                0.53875,                 1.2348,                0.89762,                 1.4573,              0.0011091,              0.0011091,              0.0011091
                     82,                 1.3222,                0.93419,                 1.3992,                0.71587,                0.73433,                0.78118,                0.54541,                 1.1352,                0.90287,                 1.4382,              0.0010968,              0.0010968,              0.0010968
                     83,                 1.3311,                0.98228,                 1.4876,                0.73765,                0.73466,                 0.7977,                 0.5613,                 1.1275,                0.88655,                 1.4156,              0.0010845,              0.0010845,              0.0010845
                     84,                 1.3305,                0.96323,                 1.4504,                0.74551,                0.73878,                0.80467,                0.54774,                 1.2371,                 0.8884,                 1.4254,               0.001072,               0.001072,               0.001072
                     85,                 1.3103,                0.94235,                 1.4299,                0.71838,                0.73947,                0.79425,                0.56755,                 1.0959,                0.88494,                 1.3955,              0.0010596,              0.0010596,              0.0010596
                     86,                 1.3172,                0.92693,                 1.4159,                0.70871,                 0.7269,                0.78121,                0.50614,                 1.3031,                0.94635,                 1.4837,               0.001047,               0.001047,               0.001047
                     87,                 1.3015,                0.92001,                 1.3986,                0.71028,                0.73271,                0.78196,                0.55368,                 1.1166,                 0.9228,                 1.3897,              0.0010345,              0.0010345,              0.0010345
                     88,                 1.2969,                0.94399,                  1.417,                0.72903,                0.74653,                0.80131,                0.57105,                 1.1089,                0.88733,                 1.3823,              0.0010218,              0.0010218,              0.0010218
                     89,                 1.2766,                0.92274,                 1.3653,                0.71467,                0.73641,                0.78163,                0.53761,                 1.1692,                0.94136,                 1.4197,              0.0010092,              0.0010092,              0.0010092
                     90,                 1.3023,                0.93383,                 1.4106,                0.72735,                0.73551,                0.78873,                0.55045,                 1.1319,                 0.9112,                 1.4001,             0.00099646,             0.00099646,             0.00099646
                     91,                 1.2678,                0.91573,                 1.3665,                0.73122,                0.73745,                0.79065,                0.56087,                 1.1139,                0.88867,                 1.3853,              0.0009837,              0.0009837,              0.0009837
                     92,                 1.2769,                0.96087,                 1.3989,                0.72119,                0.75112,                0.79504,                0.58152,                 1.0515,                0.88662,                 1.3776,             0.00097092,             0.00097092,             0.00097092
                     93,                 1.2333,                0.91852,                 1.3661,                0.73008,                0.74778,                0.79616,                0.57474,                 1.0878,                0.88677,                 1.3845,              0.0009581,              0.0009581,              0.0009581
                     94,                 1.2682,                 0.9272,                 1.3697,                0.73643,                0.74725,                0.79439,                 0.5781,                 1.0675,                0.87575,                 1.3681,             0.00094526,             0.00094526,             0.00094526
                     95,                 1.2091,                0.91549,                 1.3583,                0.74241,                0.75157,                0.80867,                 0.5847,                 1.0605,                0.86697,                 1.3631,             0.00093238,             0.00093238,             0.00093238
                     96,                  1.243,                0.93092,                 1.3747,                0.71715,                0.74651,                0.79362,                0.57078,                 1.0785,                0.89971,                 1.3808,             0.00091949,             0.00091949,             0.00091949
                     97,                 1.1888,                 0.9136,                 1.3593,                0.70858,                0.74362,                0.78378,                0.56336,                  1.093,                0.91915,                 1.3809,             0.00090658,             0.00090658,             0.00090658
                     98,                 1.2813,                 0.9238,                 1.3505,                0.70315,                0.75129,                0.78175,                0.57266,                 1.0593,                0.90191,                 1.3571,             0.00089365,             0.00089365,             0.00089365
                     99,                 1.1853,                0.91106,                 1.3545,                0.74574,                0.75784,                0.81135,                0.59548,                 1.0327,                0.84078,                 1.3435,             0.00088071,             0.00088071,             0.00088071
                    100,                 1.2077,                0.91239,                 1.3626,                0.74651,                0.76208,                 0.8157,                0.60223,                 1.0184,                0.82479,                 1.3279,             0.00086775,             0.00086775,             0.00086775
                    101,                 1.1982,                0.87445,                 1.3339,                 0.7389,                0.76082,                0.81371,                0.60211,                 1.0129,                0.83371,                 1.3314,              0.0008548,              0.0008548,              0.0008548
                    102,                 1.1848,                0.88939,                 1.3298,                0.71645,                0.76016,                 0.8105,                0.59976,                 1.0026,                 0.8418,                 1.3278,             0.00084184,             0.00084184,             0.00084184
                    103,                 1.1463,                0.86805,                 1.3288,                0.72833,                 0.7609,                0.81226,                0.59819,                 1.0121,                0.83735,                 1.3238,             0.00082887,             0.00082887,             0.00082887
                    104,                 1.1752,                0.86677,                 1.3258,                0.74044,                 0.7545,                0.81101,                0.60126,                 1.0065,                0.82601,                 1.3191,             0.00081592,             0.00081592,             0.00081592
                    105,                 1.2086,                0.87218,                 1.3063,                0.72858,                0.76062,                0.80795,                0.59536,                 1.0126,                0.84391,                 1.3374,             0.00080296,             0.00080296,             0.00080296
                    106,                 1.1731,                0.86394,                  1.304,                0.72184,                0.74878,                0.79996,                0.59626,                0.99714,                0.86586,                 1.3254,             0.00079002,             0.00079002,             0.00079002
                    107,                  1.173,                 0.8753,                 1.3283,                0.73621,                0.75365,                0.80887,                0.60335,                0.99435,                0.83734,                 1.3103,             0.00077709,             0.00077709,             0.00077709
                    108,                 1.1697,                 0.8917,                 1.3209,                0.73638,                0.74724,                0.80602,                0.59802,                0.98745,                0.83107,                 1.3077,             0.00076418,             0.00076418,             0.00076418
                    109,                 1.1504,                0.88092,                 1.3212,                 0.7466,                0.75064,                0.81301,                 0.5975,                 1.0023,                0.83513,                 1.3168,             0.00075129,             0.00075129,             0.00075129
                    110,                 1.1094,                0.87167,                 1.3166,                0.75194,                0.74797,                0.81584,                0.60699,                0.99032,                0.82746,                 1.2938,             0.00073841,             0.00073841,             0.00073841
                    111,                 1.1513,                0.86206,                 1.2932,                0.74081,                0.74255,                0.80214,                 0.5907,                 1.0301,                0.85882,                 1.3239,             0.00072557,             0.00072557,             0.00072557
                    112,                  1.132,                0.87799,                 1.3373,                0.73435,                 0.7527,                0.80824,                0.60627,                 0.9821,                0.83948,                 1.2989,             0.00071275,             0.00071275,             0.00071275
                    113,                  1.166,                0.84395,                 1.2834,                0.74236,                 0.7458,                0.81042,                0.61071,                 0.9693,                0.83482,                 1.2973,             0.00069997,             0.00069997,             0.00069997
                    114,                 1.1908,                0.88381,                 1.3004,                0.72963,                0.75043,                0.80832,                 0.6011,                 1.0002,                0.84499,                 1.3158,             0.00068721,             0.00068721,             0.00068721
                    115,                 1.1276,                0.85167,                 1.2868,                 0.7389,                0.75761,                 0.8145,                0.60953,                0.98315,                 0.8227,                 1.2943,              0.0006745,              0.0006745,              0.0006745
                    116,                 1.1438,                0.83628,                 1.2774,                0.73838,                0.75183,                0.80466,                 0.5991,                0.98208,                0.82807,                 1.2967,             0.00066183,             0.00066183,             0.00066183
                    117,                 1.1293,                0.85578,                 1.3021,                0.73839,                 0.7543,                0.80804,                0.60659,                 0.9649,                0.81906,                 1.2862,              0.0006492,              0.0006492,              0.0006492
                    118,                 1.1657,                0.87821,                 1.2957,                0.72564,                0.75207,                0.80485,                0.60163,                 0.9893,                0.82993,                  1.288,             0.00063662,             0.00063662,             0.00063662
                    119,                  1.141,                0.85568,                 1.2688,                0.72033,                0.74491,                0.79932,                0.57781,                 1.0432,                0.85756,                 1.3166,              0.0006241,              0.0006241,              0.0006241
                    120,                  1.165,                0.87334,                 1.2944,                0.72063,                0.75986,                0.80817,                0.61144,                0.95411,                0.82143,                  1.264,             0.00061162,             0.00061162,             0.00061162
                    121,                 1.1558,                0.87051,                 1.3028,                0.74353,                 0.7523,                0.81342,                0.61274,                0.98387,                0.81455,                 1.2656,              0.0005992,              0.0005992,              0.0005992
                    122,                 1.1491,                 0.8497,                 1.2739,                0.73673,                0.74642,                0.80889,                0.60046,                0.99708,                  0.826,                 1.2905,             0.00058684,             0.00058684,             0.00058684
                    123,                 1.0964,                0.84094,                 1.2689,                0.72902,                0.77161,                0.81578,                0.61486,                0.96241,                0.81277,                 1.2832,             0.00057455,             0.00057455,             0.00057455
                    124,                 1.1298,                0.83001,                 1.2461,                0.73503,                0.77129,                0.81384,                0.61919,                0.94142,                0.80678,                 1.2811,             0.00056232,             0.00056232,             0.00056232
                    125,                 1.1128,                0.83363,                 1.2666,                 0.7307,                 0.7656,                0.81347,                0.61925,                0.94059,                0.80245,                 1.2796,             0.00055016,             0.00055016,             0.00055016
                    126,                 1.1198,                0.83648,                 1.2601,                0.72394,                0.76402,                0.81158,                0.61305,                0.94898,                0.80647,                 1.2805,             0.00053807,             0.00053807,             0.00053807
                    127,                 1.1165,                0.85296,                 1.2743,                0.72211,                0.77444,                0.81345,                0.61551,                0.95397,                0.80587,                 1.2633,             0.00052606,             0.00052606,             0.00052606
                    128,                 1.1214,                0.83772,                 1.2539,                0.73281,                0.76582,                0.81422,                0.61505,                0.94628,                 0.8081,                 1.2781,             0.00051412,             0.00051412,             0.00051412
                    129,                 1.0906,                0.86013,                 1.2747,                0.72974,                0.77253,                0.81686,                0.61446,                0.95787,                0.80613,                 1.2843,             0.00050227,             0.00050227,             0.00050227
                    130,                 1.1107,                0.84475,                 1.2463,                0.74733,                0.76414,                0.81896,                0.61862,                0.95934,                0.79831,                 1.2727,              0.0004905,              0.0004905,              0.0004905
                    131,                 1.1104,                0.84346,                 1.2531,                0.74854,                 0.7568,                0.81627,                 0.6249,                0.93238,                0.80015,                 1.2638,             0.00047881,             0.00047881,             0.00047881
                    132,                 1.0688,                 0.8269,                 1.2489,                0.73829,                0.77036,                0.81785,                0.62556,                0.93267,                0.80717,                  1.258,             0.00046722,             0.00046722,             0.00046722
                    133,                 1.0898,                0.82424,                 1.2365,                0.73478,                 0.7636,                0.81433,                0.61922,                0.94768,                0.81735,                 1.2628,             0.00045572,             0.00045572,             0.00045572
                    134,                 1.1295,                0.85858,                 1.2844,                0.72988,                0.75647,                0.80649,                0.60677,                0.96544,                  0.833,                 1.2749,             0.00044431,             0.00044431,             0.00044431
                    135,                  1.105,                0.82639,                  1.248,                0.72367,                0.75412,                0.80535,                0.61739,                0.92715,                0.81473,                 1.2543,               0.000433,               0.000433,               0.000433
                    136,                 1.0986,                 0.8484,                 1.2508,                0.73539,                0.74787,                0.80178,                0.61556,                 0.9226,                 0.8183,                  1.257,             0.00042179,             0.00042179,             0.00042179
                    137,                 1.0356,                0.82706,                 1.2422,                0.73103,                0.76765,                0.81011,                0.61906,                0.92659,                0.81254,                 1.2617,             0.00041069,             0.00041069,             0.00041069
                    138,                  1.078,                0.84278,                 1.2548,                0.72506,                0.77561,                0.80941,                0.61837,                0.92462,                0.81127,                 1.2585,             0.00039969,             0.00039969,             0.00039969
                    139,                 1.1097,                0.86062,                 1.2523,                0.73859,                0.77715,                0.81543,                 0.6204,                0.95859,                0.79941,                 1.2555,              0.0003888,              0.0003888,              0.0003888
                    140,                 1.0788,                0.84221,                 1.2595,                0.74941,                0.76156,                0.81832,                0.63242,                0.90396,                0.79257,                 1.2434,             0.00037802,             0.00037802,             0.00037802
                    141,                 1.0854,                0.83447,                 1.2489,                0.74537,                 0.7643,                 0.8183,                0.62747,                0.91264,                0.79467,                  1.247,             0.00036736,             0.00036736,             0.00036736
                    142,                 1.0781,                0.82758,                 1.2406,                0.73773,                0.78174,                0.82306,                0.63414,                0.91171,                0.77666,                 1.2416,             0.00035682,             0.00035682,             0.00035682
                    143,                 1.0245,                0.82443,                 1.2566,                0.73623,                0.78158,                0.82331,                0.63592,                0.91169,                0.77561,                 1.2349,             0.00034639,             0.00034639,             0.00034639
                    144,                 1.0915,                0.81107,                 1.2288,                0.74025,                0.76788,                0.82127,                0.62823,                 0.9315,                0.78805,                 1.2517,             0.00033609,             0.00033609,             0.00033609
                    145,                 1.0684,                0.83117,                  1.243,                0.74209,                0.76092,                0.82094,                 0.6261,                0.93265,                0.79115,                 1.2535,             0.00032591,             0.00032591,             0.00032591
                    146,                 1.0615,                0.82776,                 1.2555,                0.74415,                0.75298,                 0.8171,                0.63096,                0.90385,                 0.7916,                 1.2382,             0.00031586,             0.00031586,             0.00031586
                    147,                 1.0799,                 0.8219,                 1.2357,                 0.7394,                0.75135,                0.81286,                0.62596,                0.89866,                0.80154,                 1.2371,             0.00030593,             0.00030593,             0.00030593
                    148,                 1.0705,                0.82931,                 1.2375,                0.74378,                0.75364,                0.81787,                0.62863,                0.90629,                0.79176,                 1.2396,             0.00029614,             0.00029614,             0.00029614
                    149,                 1.0512,                0.80066,                 1.2237,                0.74506,                0.75366,                0.82102,                0.63512,                0.89285,                0.78082,                 1.2314,             0.00028649,             0.00028649,             0.00028649
                    150,                 1.0444,                0.80773,                  1.222,                0.73754,                0.77122,                0.82298,                0.63886,                 0.8921,                0.77657,                  1.228,             0.00027697,             0.00027697,             0.00027697
                    151,                 1.0685,                0.79701,                 1.2173,                 0.7425,                0.76819,                 0.8208,                0.63267,                0.90782,                0.78294,                 1.2415,             0.00026759,             0.00026759,             0.00026759
                    152,                 1.0465,                0.81025,                 1.2397,                0.73876,                 0.7686,                0.81954,                0.63145,                0.90236,                0.77717,                 1.2359,             0.00025836,             0.00025836,             0.00025836
                    153,                 1.0319,                0.82703,                 1.2485,                0.73378,                0.77029,                0.82135,                  0.636,                0.89609,                 0.7716,                 1.2287,             0.00024926,             0.00024926,             0.00024926
