                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     18,                 1.0526,                 1.1796,                 1.4154,                0.66623,                0.69014,                0.72802,                0.55037,                 0.8801,                 1.1012,                 1.3398,              0.0099307,              0.0099307,              0.0099307
                     19,                 1.0063,                 1.1512,                  1.373,                0.63584,                0.71603,                0.70366,                0.51847,                0.92196,                 1.1006,                 1.3534,              0.0099218,              0.0099218,              0.0099218
                     20,                0.99666,                 1.1497,                 1.3716,                0.66284,                0.69355,                0.72368,                0.53966,                  0.943,                 1.0883,                 1.3366,              0.0099123,              0.0099123,              0.0099123
                     21,                  0.997,                 1.1475,                 1.3715,                0.65085,                 0.7179,                0.71918,                0.54739,                0.85921,                 1.0327,                 1.3052,              0.0099023,              0.0099023,              0.0099023
                     22,                0.97745,                 1.1376,                 1.3593,                0.67599,                0.69515,                 0.7454,                0.57261,                0.84562,                 1.0549,                 1.2951,              0.0098918,              0.0098918,              0.0098918
                     23,                0.95928,                 1.1267,                 1.3419,                0.65042,                0.68286,                0.71278,                0.54484,                0.82568,                 1.1465,                 1.2906,              0.0098808,              0.0098808,              0.0098808
                     24,                 0.9487,                 1.0945,                 1.3362,                0.64719,                0.70279,                0.71591,                0.55059,                0.81539,                 1.0214,                 1.3024,              0.0098692,              0.0098692,              0.0098692
                     25,                0.93643,                 1.1008,                 1.3419,                0.61425,                0.71542,                0.68878,                 0.5217,                0.81283,                 1.1264,                 1.2917,              0.0098571,              0.0098571,              0.0098571
                     26,                0.92846,                 1.0873,                 1.3162,                0.69302,                0.68932,                0.74512,                0.57268,                0.83157,                0.99228,                 1.2764,              0.0098445,              0.0098445,              0.0098445
                     27,                0.90452,                 1.0497,                 1.2992,                0.68481,                0.70857,                0.75138,                0.59192,                0.77273,                 1.0045,                 1.2494,              0.0098313,              0.0098313,              0.0098313
                     28,                 0.9062,                 1.0631,                 1.3025,                 0.6829,                0.71732,                0.75363,                 0.5932,                0.78718,                0.95601,                 1.2651,              0.0098177,              0.0098177,              0.0098177
                     29,                0.90251,                 1.0659,                 1.3031,                0.56418,                0.68765,                0.68189,                0.52661,                0.81757,                 1.1623,                  1.275,              0.0098035,              0.0098035,              0.0098035
                     30,                0.89761,                 1.0617,                 1.2983,                0.67901,                0.72186,                0.76247,                0.59893,                0.78572,                0.97165,                 1.2484,              0.0097887,              0.0097887,              0.0097887
                     31,                0.87999,                 1.0348,                 1.2839,                0.63393,                 0.7481,                0.72337,                0.56404,                0.79051,                 1.0511,                 1.2566,              0.0097735,              0.0097735,              0.0097735
                     32,                0.88585,                 1.0344,                 1.2916,                0.66117,                0.72687,                0.74762,                0.59169,                0.80009,                 0.9738,                 1.2732,              0.0097577,              0.0097577,              0.0097577
                     33,                0.89441,                 1.0541,                 1.2978,                0.67741,                0.72641,                0.74085,                0.57887,                 0.7747,                 0.9636,                 1.2445,              0.0097415,              0.0097415,              0.0097415
                     34,                0.87691,                 1.0394,                 1.2819,                 0.6698,                0.68504,                0.73195,                 0.5739,                0.76571,                 1.0224,                 1.2466,              0.0097247,              0.0097247,              0.0097247
                     35,                0.84684,                 1.0085,                 1.2587,                0.68044,                 0.6991,                0.74359,                0.59851,                0.74694,                 0.9834,                 1.2284,              0.0097074,              0.0097074,              0.0097074
                     36,                0.85363,                 1.0144,                 1.2663,                0.65981,                 0.7317,                0.74337,                0.59555,                 0.7316,                0.94048,                 1.2219,              0.0096895,              0.0096895,              0.0096895
                     37,                0.84397,                  1.002,                 1.2535,                0.65695,                0.70515,                0.72794,                0.57979,                0.75391,                 1.0199,                 1.2426,              0.0096712,              0.0096712,              0.0096712
                     38,                0.84469,                 1.0083,                 1.2618,                 0.6849,                 0.7246,                  0.756,                0.59765,                0.74452,                0.93272,                 1.2247,              0.0096524,              0.0096524,              0.0096524
                     39,                0.83776,                 1.0061,                 1.2559,                0.65929,                0.71341,                0.73195,                0.57764,                0.75702,                0.95431,                 1.2218,              0.0096331,              0.0096331,              0.0096331
                     40,                0.83787,                0.99807,                 1.2469,                0.66654,                0.67706,                0.73476,                0.58704,                0.73882,                 1.0028,                 1.2177,              0.0096132,              0.0096132,              0.0096132
                     41,                0.84347,                0.99592,                 1.2583,                0.68186,                0.71329,                0.75851,                0.60902,                 0.7452,                0.91728,                 1.2111,              0.0095929,              0.0095929,              0.0095929
                     42,                0.81156,                0.98345,                 1.2345,                0.66562,                 0.7051,                0.74357,                0.59547,                0.73153,                0.95221,                 1.2225,              0.0095721,              0.0095721,              0.0095721
                     43,                0.81284,                0.98442,                 1.2329,                0.67383,                 0.7327,                0.75631,                0.61526,                0.70877,                0.90819,                 1.2066,              0.0095507,              0.0095507,              0.0095507
                     44,                0.81043,                0.97773,                 1.2386,                0.65777,                0.72551,                0.73655,                0.58221,                0.74316,                0.94366,                 1.2314,              0.0095289,              0.0095289,              0.0095289
                     45,                0.82146,                0.98396,                  1.239,                0.68561,                0.73416,                0.77332,                0.62631,                0.72411,                0.89412,                 1.2047,              0.0095066,              0.0095066,              0.0095066
                     46,                0.81585,                 0.9705,                 1.2381,                0.66925,                0.72454,                 0.7555,                0.61151,                0.69627,                0.90365,                  1.186,              0.0094838,              0.0094838,              0.0094838
                     47,                0.80345,                0.95898,                  1.225,                0.67271,                0.71318,                0.75401,                  0.617,                0.67856,                0.91177,                 1.1688,              0.0094605,              0.0094605,              0.0094605
                     48,                0.79147,                0.96774,                 1.2189,                0.68703,                0.72266,                0.75961,                0.61666,                0.69412,                0.90167,                 1.1903,              0.0094367,              0.0094367,              0.0094367
                     49,                0.80094,                 0.9631,                 1.2265,                0.69043,                0.72037,                0.75899,                0.61845,                0.69487,                0.87822,                  1.191,              0.0094125,              0.0094125,              0.0094125
                     50,                0.79626,                 0.9575,                 1.2253,                0.64053,                0.72723,                0.74736,                0.61449,                0.68903,                0.93243,                 1.1748,              0.0093877,              0.0093877,              0.0093877
                     51,                0.79764,                0.96961,                 1.2252,                0.69456,                0.72712,                0.76631,                0.62206,                0.69743,                0.89528,                 1.1981,              0.0093625,              0.0093625,              0.0093625
                     52,                0.79675,                0.95867,                  1.221,                0.67049,                0.72721,                0.75445,                0.61669,                0.67251,                0.90811,                 1.1875,              0.0093368,              0.0093368,              0.0093368
                     53,                0.79496,                0.96335,                 1.2224,                0.68968,                0.72091,                0.76607,                0.62502,                 0.6933,                0.88672,                 1.1833,              0.0093107,              0.0093107,              0.0093107
                     54,                0.78286,                0.95269,                 1.2155,                0.65122,                0.71758,                0.73126,                0.60175,                0.66818,                0.97703,                 1.1802,              0.0092841,              0.0092841,              0.0092841
                     55,                0.77093,                0.94406,                 1.2065,                0.68663,                0.73895,                0.77896,                0.63824,                0.67792,                0.86512,                 1.1671,               0.009257,               0.009257,               0.009257
                     56,                0.77803,                0.95171,                  1.209,                0.66445,                0.71797,                0.74716,                0.60608,                0.70919,                0.94218,                 1.1983,              0.0092294,              0.0092294,              0.0092294
                     57,                0.77493,                0.94532,                 1.2033,                 0.6784,                0.74058,                0.77096,                0.64003,                0.65161,                0.86025,                 1.1638,              0.0092014,              0.0092014,              0.0092014
                     58,                 0.7606,                0.92459,                 1.1927,                0.70194,                0.72531,                0.77487,                0.63978,                0.66513,                0.86355,                 1.1679,               0.009173,               0.009173,               0.009173
                     59,                0.76465,                0.93116,                 1.2037,                0.70171,                  0.738,                0.77812,                 0.6292,                0.71381,                0.86993,                  1.192,               0.009144,               0.009144,               0.009144
                     60,                0.76696,                0.93864,                 1.2054,                0.70378,                0.73712,                 0.7809,                0.64582,                 0.6679,                0.85056,                 1.1711,              0.0091147,              0.0091147,              0.0091147
                     61,                0.75448,                0.91933,                 1.1908,                0.66661,                0.73737,                0.75106,                0.61181,                0.67154,                0.89877,                 1.1764,              0.0090849,              0.0090849,              0.0090849
                     62,                0.75154,                 0.9179,                 1.1965,                0.70124,                0.72065,                0.77448,                0.64162,                0.64111,                0.85772,                 1.1582,              0.0090546,              0.0090546,              0.0090546
                     63,                0.75318,                0.92346,                 1.1933,                0.67173,                0.68835,                 0.7418,                0.60683,                0.67929,                0.95946,                 1.1782,              0.0090239,              0.0090239,              0.0090239
                     64,                0.74929,                0.92177,                 1.1867,                0.69864,                0.73611,                0.77537,                0.64446,                0.66486,                0.87788,                 1.1727,              0.0089928,              0.0089928,              0.0089928
                     65,                0.75218,                 0.9169,                 1.1865,                0.69369,                0.72582,                0.76864,                0.63756,                0.64229,                0.86192,                  1.158,              0.0089613,              0.0089613,              0.0089613
                     66,                0.74064,                 0.9126,                 1.1804,                 0.6742,                 0.7415,                0.76736,                0.63173,                0.66282,                0.86359,                  1.161,              0.0089293,              0.0089293,              0.0089293
                     67,                0.74501,                0.90519,                 1.1848,                0.68224,                0.73572,                0.77474,                0.64361,                0.65324,                 0.8521,                 1.1627,              0.0088969,              0.0088969,              0.0088969
                     68,                0.73796,                0.91533,                 1.1812,                0.66263,                0.75444,                0.76395,                0.63035,                0.65606,                0.88361,                 1.1633,               0.008864,               0.008864,               0.008864
                     69,                0.74792,                0.93166,                  1.193,                0.68876,                0.73591,                0.78006,                0.64428,                0.66521,                0.88424,                 1.1722,              0.0088308,              0.0088308,              0.0088308
                     70,                0.74161,                0.91811,                 1.1834,                0.68352,                0.72197,                0.75883,                 0.6262,                  0.667,                0.87723,                 1.1678,              0.0087971,              0.0087971,              0.0087971
                     71,                0.75008,                0.92699,                 1.1935,                0.66797,                0.73002,                0.75395,                 0.6122,                0.66179,                0.90715,                 1.1696,               0.008763,               0.008763,               0.008763
                     72,                0.73334,                0.90125,                 1.1789,                0.68821,                0.73362,                0.77638,                0.64784,                  0.634,                0.85956,                 1.1553,              0.0087286,              0.0087286,              0.0087286
                     73,                0.73476,                0.89814,                 1.1791,                0.67616,                0.74933,                0.77332,                0.64293,                0.64282,                0.83555,                 1.1543,              0.0086937,              0.0086937,              0.0086937
                     74,                0.72813,                0.90495,                 1.1748,                 0.7053,                0.72711,                0.77277,                 0.6433,                 0.6376,                0.84166,                 1.1542,              0.0086584,              0.0086584,              0.0086584
                     75,                0.73357,                 0.8976,                 1.1769,                0.67038,                0.74328,                0.76351,                0.63095,                0.67357,                0.85294,                 1.1774,              0.0086227,              0.0086227,              0.0086227
                     76,                0.73347,                0.90924,                 1.1767,                0.69474,                0.73283,                0.76874,                0.64153,                0.62068,                0.84621,                 1.1373,              0.0085866,              0.0085866,              0.0085866
                     77,                0.72146,                0.88393,                 1.1686,                0.67207,                0.72026,                0.76477,                0.63023,                0.66551,                0.88732,                 1.1722,              0.0085502,              0.0085502,              0.0085502
                     78,                0.73408,                 0.9023,                 1.1787,                0.66111,                0.73603,                0.76365,                0.62962,                0.65382,                0.86593,                 1.1653,              0.0085133,              0.0085133,              0.0085133
                     79,                0.73942,                0.90585,                  1.181,                0.69332,                 0.7319,                0.77055,                0.63907,                0.64196,                0.86501,                 1.1588,              0.0084761,              0.0084761,              0.0084761
                     80,                 0.7242,                0.90769,                 1.1743,                 0.6881,                0.73787,                0.77321,                0.64459,                0.62691,                0.86893,                 1.1453,              0.0084385,              0.0084385,              0.0084385
                     81,                 0.7226,                0.89409,                 1.1709,                0.69224,                0.71384,                0.76114,                0.63338,                0.63934,                0.86573,                 1.1563,              0.0084005,              0.0084005,              0.0084005
                     82,                0.73143,                0.89474,                 1.1686,                0.63004,                0.73144,                0.73525,                0.60909,                0.65716,                0.96176,                  1.163,              0.0083622,              0.0083622,              0.0083622
                     83,                0.72736,                0.91314,                 1.1821,                0.70539,                0.73703,                0.77427,                0.64312,                0.62317,                0.84745,                 1.1338,              0.0083235,              0.0083235,              0.0083235
                     84,                0.72189,                0.90313,                 1.1771,                0.68943,                0.74927,                0.77858,                0.65035,                0.64388,                0.82904,                 1.1576,              0.0082844,              0.0082844,              0.0082844
                     85,                0.71721,                0.89049,                 1.1684,                 0.6753,                0.75604,                0.77225,                0.63924,                0.63255,                0.85734,                 1.1574,               0.008245,               0.008245,               0.008245
                     86,                0.72703,                0.89963,                 1.1749,                 0.7141,                0.73053,                0.79108,                0.65737,                0.61957,                0.81734,                 1.1412,              0.0082052,              0.0082052,              0.0082052
                     87,                0.71092,                 0.8803,                 1.1644,                0.68241,                0.75821,                0.78711,                0.65845,                 0.6199,                0.80558,                 1.1387,              0.0081651,              0.0081651,              0.0081651
                     88,                0.71808,                 0.9104,                 1.1706,                0.68505,                0.74543,                0.78015,                0.65375,                0.62874,                0.86193,                 1.1396,              0.0081247,              0.0081247,              0.0081247
                     89,                 0.7148,                0.89107,                 1.1655,                0.68401,                0.75579,                0.78546,                0.65686,                0.64281,                0.82081,                 1.1523,              0.0080839,              0.0080839,              0.0080839
                     90,                0.70908,                 0.8859,                 1.1633,                0.70996,                0.74225,                0.79122,                0.66015,                0.62675,                0.81255,                 1.1443,              0.0080428,              0.0080428,              0.0080428
                     91,                0.70945,                0.87732,                 1.1646,                0.71042,                 0.7493,                0.78909,                 0.6633,                0.61423,                0.83963,                 1.1389,              0.0080013,              0.0080013,              0.0080013
                     92,                0.70898,                0.87644,                  1.165,                 0.6888,                0.72203,                0.77486,                0.65257,                0.62213,                0.84561,                  1.146,              0.0079595,              0.0079595,              0.0079595
                     93,                 0.7062,                0.87778,                  1.156,                0.70504,                0.74883,                0.78448,                0.65681,                0.62136,                0.84361,                 1.1411,              0.0079174,              0.0079174,              0.0079174
                     94,                0.70845,                0.87426,                 1.1653,                0.70615,                0.74404,                0.78381,                0.66177,                0.60568,                0.82727,                 1.1353,               0.007875,               0.007875,               0.007875
                     95,                0.70707,                0.88529,                 1.1606,                0.69331,                0.75164,                0.78407,                0.65574,                0.62154,                0.83191,                 1.1447,              0.0078323,              0.0078323,              0.0078323
                     96,                0.70463,                0.87346,                 1.1624,                0.69441,                0.75195,                0.77977,                0.65339,                0.64076,                0.81508,                 1.1495,              0.0077893,              0.0077893,              0.0077893
                     97,                0.70321,                0.86305,                 1.1513,                0.71325,                0.73062,                0.78663,                0.66072,                0.62768,                0.83114,                 1.1454,               0.007746,               0.007746,               0.007746
                     98,                0.69546,                0.87042,                 1.1516,                0.71062,                0.72491,                0.79148,                0.66666,                0.61632,                0.80904,                 1.1356,              0.0077023,              0.0077023,              0.0077023
                     99,                0.70529,                0.86418,                  1.163,                0.70881,                0.73873,                0.78132,                0.65282,                0.61136,                 0.8542,                 1.1278,              0.0076584,              0.0076584,              0.0076584
                    100,                0.69828,                0.86714,                 1.1473,                0.67375,                0.74907,                 0.7738,                0.64626,                0.61569,                0.82915,                  1.141,              0.0076142,              0.0076142,              0.0076142
                    101,                0.69156,                0.86538,                 1.1499,                0.69281,                 0.7508,                0.78449,                0.65844,                0.61755,                0.79522,                 1.1366,              0.0075698,              0.0075698,              0.0075698
                    102,                0.70346,                0.86965,                  1.151,                0.69947,                0.72751,                0.77881,                0.65142,                 0.6191,                0.81407,                 1.1479,               0.007525,               0.007525,               0.007525
                    103,                 0.6982,                0.86997,                 1.1529,                0.67217,                0.73217,                0.76534,                0.64213,                0.61697,                0.90705,                 1.1325,                0.00748,                0.00748,                0.00748
                    104,                0.69203,                 0.8625,                 1.1461,                0.67767,                0.77196,                 0.7746,                0.64651,                0.62456,                0.82937,                 1.1412,              0.0074347,              0.0074347,              0.0074347
                    105,                0.68647,                0.86085,                 1.1434,                0.64439,                0.75629,                0.76253,                0.63768,                  0.625,                0.83248,                 1.1388,              0.0073891,              0.0073891,              0.0073891
                    106,                0.69184,                0.84955,                 1.1428,                0.69503,                0.74844,                0.79076,                0.66552,                0.60423,                0.79798,                 1.1248,              0.0073433,              0.0073433,              0.0073433
                    107,                0.68613,                0.84846,                 1.1381,                0.69904,                0.76441,                0.79335,                0.67008,                0.60132,                 0.8068,                 1.1152,              0.0072973,              0.0072973,              0.0072973
                    108,                0.68273,                0.84731,                 1.1353,                0.70836,                0.74808,                0.78935,                0.66564,                0.60549,                0.79498,                 1.1273,              0.0072509,              0.0072509,              0.0072509
                    109,                0.68577,                0.85041,                 1.1372,                0.68754,                0.76117,                0.78979,                 0.6625,                0.60868,                 0.7993,                 1.1258,              0.0072044,              0.0072044,              0.0072044
                    110,                0.67035,                0.83965,                 1.1313,                0.70933,                0.75387,                0.79495,                0.67272,                0.59959,                0.79535,                 1.1259,              0.0071576,              0.0071576,              0.0071576
                    111,                0.68892,                0.84775,                 1.1382,                0.71062,                0.75393,                0.79736,                 0.6723,                0.61595,                0.77336,                 1.1308,              0.0071106,              0.0071106,              0.0071106
                    112,                0.67963,                0.85735,                 1.1339,                 0.7066,                0.75015,                0.79558,                0.67189,                0.60696,                0.79503,                 1.1258,              0.0070633,              0.0070633,              0.0070633
                    113,                0.67709,                0.84492,                 1.1379,                0.68474,                0.76418,                0.78651,                 0.6642,                0.59934,                0.83522,                 1.1236,              0.0070159,              0.0070159,              0.0070159
                    114,                0.67912,                0.84685,                 1.1378,                0.71033,                0.75997,                0.79797,                0.67532,                0.59803,                0.77045,                 1.1228,              0.0069682,              0.0069682,              0.0069682
                    115,                0.67209,                0.82389,                 1.1346,                0.71066,                0.73371,                0.78699,                0.66301,                0.60189,                0.79759,                 1.1287,              0.0069203,              0.0069203,              0.0069203
                    116,                0.68062,                0.84357,                 1.1403,                 0.7138,                0.73737,                0.79412,                 0.6716,                0.59703,                0.78602,                 1.1263,              0.0068722,              0.0068722,              0.0068722
                    117,                0.67227,                0.83099,                  1.131,                0.70551,                0.75794,                0.79266,                0.66852,                0.60078,                0.79397,                 1.1228,              0.0068239,              0.0068239,              0.0068239
                    118,                0.67757,                0.83963,                  1.133,                0.71034,                0.74965,                0.79741,                0.66844,                0.60192,                 0.7951,                 1.1219,              0.0067754,              0.0067754,              0.0067754
                    119,                0.67028,                0.83816,                 1.1288,                0.69629,                0.75595,                0.78527,                0.66219,                0.60126,                0.78683,                 1.1249,              0.0067268,              0.0067268,              0.0067268
                    120,                0.68858,                0.84365,                 1.1385,                0.70811,                0.75472,                0.79721,                0.67348,                0.59979,                0.77468,                 1.1207,              0.0066779,              0.0066779,              0.0066779
                    121,                0.67966,                0.84399,                  1.135,                0.69022,                 0.7603,                0.79273,                0.66685,                  0.597,                0.79184,                  1.122,              0.0066288,              0.0066288,              0.0066288
                    122,                0.67477,                0.83564,                 1.1319,                0.73194,                0.74918,                0.80048,                0.67525,                0.59553,                0.77683,                 1.1226,              0.0065796,              0.0065796,              0.0065796
                    123,                 0.6752,                0.85111,                 1.1403,                0.70597,                0.75151,                 0.7902,                0.66825,                0.60535,                0.78053,                  1.125,              0.0065303,              0.0065303,              0.0065303
                    124,                0.68099,                0.82445,                 1.1302,                0.72023,                0.73966,                0.79498,                0.67266,                0.59468,                0.78512,                 1.1239,              0.0064807,              0.0064807,              0.0064807
                    125,                 0.6707,                0.81649,                 1.1249,                 0.7068,                0.74706,                0.79666,                0.67616,                0.59081,                0.77688,                 1.1154,               0.006431,               0.006431,               0.006431
                    126,                0.66268,                0.81519,                 1.1244,                0.68785,                0.77344,                0.79412,                0.67405,                0.58561,                0.77175,                 1.1151,              0.0063812,              0.0063812,              0.0063812
                    127,                0.65699,                0.81615,                 1.1162,                0.68784,                0.76861,                0.79116,                0.67186,                0.58279,                0.81296,                 1.1111,              0.0063312,              0.0063312,              0.0063312
                    128,                0.66529,                0.82214,                 1.1297,                0.70747,                0.75809,                0.79768,                0.67477,                0.61023,                0.77297,                 1.1305,               0.006281,               0.006281,               0.006281
                    129,                0.66123,                0.80987,                 1.1257,                0.73633,                0.73349,                0.80396,                0.68209,                0.59647,                0.75275,                 1.1224,              0.0062307,              0.0062307,              0.0062307
                    130,                0.66551,                 0.8224,                 1.1228,                0.71524,                0.72251,                0.78482,                 0.6648,                0.59775,                0.79006,                 1.1262,              0.0061803,              0.0061803,              0.0061803
                    131,                0.66983,                0.81913,                  1.132,                0.72055,                0.75866,                0.80046,                0.67552,                0.59707,                0.77093,                 1.1168,              0.0061298,              0.0061298,              0.0061298
                    132,                0.66166,                0.81489,                  1.126,                 0.7128,                0.74577,                0.79005,                0.66782,                0.60517,                0.78341,                  1.131,              0.0060792,              0.0060792,              0.0060792
                    133,                0.66975,                 0.8297,                 1.1358,                0.72069,                0.74779,                0.79982,                0.67374,                0.59636,                 0.7733,                  1.117,              0.0060284,              0.0060284,              0.0060284
                    134,                0.66467,                0.82709,                 1.1269,                0.70659,                0.75875,                0.79806,                0.67754,                0.60647,                0.77718,                 1.1248,              0.0059775,              0.0059775,              0.0059775
                    135,                0.66298,                0.81658,                 1.1292,                0.69645,                0.77673,                0.79835,                0.67589,                0.59715,                0.76261,                 1.1171,              0.0059266,              0.0059266,              0.0059266
                    136,                0.64535,                0.80521,                 1.1137,                0.70897,                0.75036,                0.79693,                0.67859,                 0.5839,                0.78582,                  1.115,              0.0058755,              0.0058755,              0.0058755
                    137,                0.65139,                0.81959,                 1.1155,                0.69209,                0.73846,                0.78597,                0.66745,                0.59455,                0.79613,                 1.1162,              0.0058244,              0.0058244,              0.0058244
                    138,                0.65045,                0.81443,                 1.1129,                0.71109,                0.72799,                0.78181,                0.65944,                0.60892,                0.82473,                 1.1274,              0.0057731,              0.0057731,              0.0057731
                    139,                0.65101,                0.80917,                 1.1164,                0.70919,                0.75425,                0.79155,                0.67162,                0.59248,                0.77376,                 1.1228,              0.0057218,              0.0057218,              0.0057218
                    140,                0.65303,                 0.8073,                 1.1202,                0.69002,                0.75296,                0.79034,                0.66987,                0.58645,                0.78564,                 1.1106,              0.0056704,              0.0056704,              0.0056704
                    141,                0.64902,                0.79609,                 1.1137,                0.72751,                0.73951,                 0.7978,                0.67654,                0.60068,                0.77102,                 1.1194,              0.0056189,              0.0056189,              0.0056189
                    142,                0.65697,                0.82795,                 1.1186,                0.70276,                0.75274,                0.79327,                0.67489,                0.58022,                0.77686,                 1.1089,              0.0055674,              0.0055674,              0.0055674
                    143,                0.64464,                0.80159,                  1.111,                0.69013,                 0.7398,                0.77687,                  0.659,                0.59573,                0.82329,                 1.1163,              0.0055158,              0.0055158,              0.0055158
                    144,                0.64548,                0.80201,                 1.1086,                0.74792,                 0.7173,                0.79958,                0.68015,                0.58933,                0.76267,                 1.1159,              0.0054642,              0.0054642,              0.0054642
                    145,                0.64015,                0.81062,                 1.1108,                0.70427,                0.77285,                0.80346,                0.68479,                0.58807,                0.74983,                 1.1111,              0.0054125,              0.0054125,              0.0054125
                    146,                0.64446,                0.79637,                 1.1142,                0.70945,                0.74425,                0.79362,                0.67473,                0.57836,                0.77012,                 1.1151,              0.0053608,              0.0053608,              0.0053608
                    147,                0.64634,                0.80264,                 1.1137,                0.72492,                0.74842,                0.80029,                0.67825,                0.59616,                0.75886,                 1.1169,              0.0053091,              0.0053091,              0.0053091
                    148,                0.63897,                 0.7916,                 1.1097,                0.70927,                0.74538,                0.79001,                0.67554,                0.58634,                0.76797,                 1.1125,              0.0052573,              0.0052573,              0.0052573
                    149,                0.64735,                 0.7963,                 1.1077,                0.72177,                0.73741,                0.79159,                0.67502,                0.57753,                0.76539,                  1.109,              0.0052055,              0.0052055,              0.0052055
                    150,                0.64468,                0.78915,                 1.1057,                0.72424,                0.74264,                0.79995,                0.67916,                0.58328,                0.76741,                  1.113,              0.0051537,              0.0051537,              0.0051537
                    151,                0.64482,                0.79022,                 1.1063,                0.70084,                0.77079,                0.79826,                0.67946,                0.58071,                0.75113,                  1.111,              0.0051018,              0.0051018,              0.0051018
                    152,                0.64853,                0.79918,                 1.1123,                 0.7049,                0.77052,                0.80131,                 0.6797,                0.58588,                0.74488,                 1.1113,                0.00505,                0.00505,                0.00505
                    153,                0.64992,                0.79606,                  1.109,                0.69735,                0.76133,                0.79593,                0.67711,                0.58074,                 0.7586,                 1.1086,              0.0049982,              0.0049982,              0.0049982
                    154,                0.65152,                0.80286,                 1.1139,                0.71076,                0.75226,                0.79571,                0.67646,                0.58111,                0.76508,                 1.1104,              0.0049463,              0.0049463,              0.0049463
                    155,                 0.6361,                0.79507,                 1.1013,                0.72886,                0.74039,                0.79992,                0.68169,                0.57958,                0.74769,                   1.11,              0.0048945,              0.0048945,              0.0048945
                    156,                0.64186,                0.79077,                 1.1095,                0.71529,                0.75535,                0.79758,                0.68135,                0.58237,                 0.7506,                  1.114,              0.0048427,              0.0048427,              0.0048427
