                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                 1.1711,                 1.1994,                 1.6784,                0.67409,                0.68777,                 0.7215,                0.53354,                0.94365,                 1.1336,                 1.5757,              0.0016633,              0.0016633,              0.0016633
                     12,                 1.1458,                 1.1788,                 1.6487,                0.67692,                0.70936,                0.72827,                0.53045,                0.96452,                 1.0891,                 1.6025,              0.0016625,              0.0016625,              0.0016625
                     13,                 1.1388,                 1.1508,                 1.6404,                 0.7051,                0.68686,                0.75387,                0.54735,                  0.993,                 1.0504,                 1.5827,              0.0016615,              0.0016615,              0.0016615
                     14,                 1.1086,                 1.1263,                 1.5978,                0.67483,                0.67538,                0.72209,                0.54034,                0.89304,                   1.11,                 1.5243,              0.0016605,              0.0016605,              0.0016605
                     15,                 1.0371,                 1.0917,                 1.5387,                 0.6575,                0.72535,                0.73921,                0.55686,                0.89756,                 1.0798,                 1.5177,              0.0016593,              0.0016593,              0.0016593
                     16,                 1.0266,                 1.0897,                 1.5352,                0.69139,                0.72013,                  0.765,                 0.5952,                0.84956,                0.95247,                  1.457,              0.0016581,              0.0016581,              0.0016581
                     17,                 1.0005,                 1.0807,                 1.5055,                0.68603,                0.72311,                0.75404,                0.58757,                0.82789,                0.99941,                 1.4299,              0.0016568,              0.0016568,              0.0016568
                     18,                 1.0035,                 1.0734,                 1.5099,                0.68713,                0.72241,                0.75354,                0.57305,                0.86567,                0.98445,                 1.4627,              0.0016554,              0.0016554,              0.0016554
                     19,                0.97546,                 1.0453,                 1.4805,                0.68772,                0.74042,                0.77503,                0.61064,                0.80189,                0.96791,                  1.408,              0.0016539,              0.0016539,              0.0016539
                     20,                0.94463,                 1.0395,                 1.4573,                0.70393,                0.71243,                0.76384,                0.60382,                0.79216,                0.92953,                 1.4091,              0.0016523,              0.0016523,              0.0016523
                     21,                0.96261,                  1.036,                 1.4686,                0.69601,                0.72035,                0.75641,                0.59068,                0.80522,                0.94974,                 1.4087,              0.0016506,              0.0016506,              0.0016506
                     22,                0.92719,                 1.0247,                 1.4419,                 0.6902,                0.71665,                 0.7584,                0.60262,                0.76669,                0.95253,                 1.3839,              0.0016489,              0.0016489,              0.0016489
                     23,                 0.9304,                 1.0133,                 1.4373,                0.66517,                0.72237,                0.74365,                0.58365,                0.77178,                0.94696,                 1.3903,               0.001647,               0.001647,               0.001647
                     24,                 0.9175,                 1.0096,                 1.4272,                0.69166,                0.72575,                0.76497,                0.60914,                0.76488,                0.94521,                 1.3841,              0.0016451,              0.0016451,              0.0016451
                     25,                0.89263,                0.99537,                 1.4215,                0.68013,                0.72197,                0.75072,                0.60146,                0.74933,                0.94265,                 1.3549,              0.0016431,              0.0016431,              0.0016431
                     26,                0.88597,                0.99543,                  1.397,                0.70367,                0.71742,                 0.7687,                0.61058,                0.76263,                0.94674,                  1.368,              0.0016409,              0.0016409,              0.0016409
                     27,                0.88883,                 0.9751,                  1.398,                0.69152,                0.70976,                 0.7687,                0.61849,                 0.7344,                 0.9125,                 1.3354,              0.0016387,              0.0016387,              0.0016387
                     28,                0.86489,                0.96966,                 1.3822,                0.67314,                0.74819,                 0.7564,                0.60743,                  0.725,                0.91476,                 1.3313,              0.0016364,              0.0016364,              0.0016364
                     29,                 0.8632,                 0.9746,                  1.378,                0.68939,                0.72146,                 0.7689,                0.61935,                 0.7125,                0.89285,                 1.3232,              0.0016341,              0.0016341,              0.0016341
                     30,                0.84795,                0.96079,                 1.3624,                0.70144,                0.73565,                0.77944,                0.63182,                0.70931,                0.88549,                 1.3172,              0.0016316,              0.0016316,              0.0016316
                     31,                0.85293,                 0.9497,                 1.3607,                0.69814,                0.74469,                0.77848,                0.63678,                0.70478,                0.87499,                 1.3114,              0.0016291,              0.0016291,              0.0016291
                     32,                0.84045,                0.94551,                 1.3592,                 0.6854,                 0.7471,                0.77484,                0.63484,                0.69763,                0.86911,                 1.3104,              0.0016264,              0.0016264,              0.0016264
                     33,                0.84076,                0.96468,                 1.3645,                0.69303,                0.72791,                0.77161,                0.62712,                0.71443,                0.89169,                 1.3118,              0.0016237,              0.0016237,              0.0016237
                     34,                0.84926,                 0.9477,                 1.3602,                0.64803,                0.72403,                0.73874,                0.60138,                0.69921,                0.99944,                 1.3037,              0.0016209,              0.0016209,              0.0016209
                     35,                0.81992,                0.91708,                 1.3344,                0.70307,                0.74736,                0.78053,                0.64224,                0.67586,                0.87053,                 1.2836,               0.001618,               0.001618,               0.001618
                     36,                0.82123,                0.92466,                 1.3366,                0.70246,                0.74221,                0.78419,                0.64573,                0.67665,                0.84662,                 1.2909,               0.001615,               0.001615,               0.001615
                     37,                0.81296,                0.90807,                 1.3246,                0.70682,                 0.7315,                0.75638,                  0.619,                0.67942,                0.87488,                 1.2957,              0.0016119,              0.0016119,              0.0016119
                     38,                0.81325,                0.90941,                 1.3318,                0.69163,                0.74415,                0.77825,                0.64176,                 0.6713,                0.85763,                 1.2885,              0.0016088,              0.0016088,              0.0016088
                     39,                0.80209,                0.89877,                 1.3225,                0.69466,                0.73986,                0.76503,                0.62659,                0.68171,                0.86437,                 1.2853,              0.0016055,              0.0016055,              0.0016055
                     40,                0.79052,                0.90021,                 1.3117,                0.69183,                 0.7502,                0.77707,                0.64273,                0.66062,                0.85607,                 1.2699,              0.0016022,              0.0016022,              0.0016022
                     41,                0.80316,                0.89609,                 1.3178,                 0.7022,                0.74201,                0.78695,                0.64719,                 0.6732,                0.83924,                 1.2861,              0.0015988,              0.0015988,              0.0015988
                     42,                0.79943,                0.89963,                 1.3138,                0.72006,                0.73376,                0.79148,                0.65349,                0.66392,                0.83752,                 1.2652,              0.0015953,              0.0015953,              0.0015953
                     43,                0.78529,                0.88771,                 1.3013,                0.71104,                0.73496,                0.77889,                0.64396,                0.65571,                0.84031,                 1.2684,              0.0015917,              0.0015917,              0.0015917
                     44,                0.77449,                0.88367,                 1.2997,                0.66913,                 0.7397,                0.77265,                0.63268,                0.67622,                0.93665,                 1.2777,              0.0015881,              0.0015881,              0.0015881
                     45,                0.76674,                0.87941,                 1.2935,                 0.7093,                 0.7436,                0.78218,                0.65265,                0.63982,                0.83427,                 1.2543,              0.0015843,              0.0015843,              0.0015843
                     46,                0.76852,                 0.8703,                 1.2923,                0.71613,                0.74115,                0.78941,                0.65492,                0.65102,                0.82462,                 1.2696,              0.0015805,              0.0015805,              0.0015805
                     47,                0.76593,                0.87961,                 1.2884,                0.72014,                0.73233,                0.79125,                0.65314,                0.66316,                0.82791,                 1.2661,              0.0015766,              0.0015766,              0.0015766
                     48,                0.75872,                0.86657,                 1.2828,                0.68138,                0.75367,                0.77518,                0.64644,                0.64615,                0.84531,                 1.2477,              0.0015726,              0.0015726,              0.0015726
                     49,                0.76621,                0.86819,                 1.2831,                0.68312,                0.74356,                0.76632,                0.63695,                0.64748,                0.89977,                 1.2615,              0.0015686,              0.0015686,              0.0015686
                     50,                0.75323,                  0.869,                 1.2808,                0.69801,                0.76145,                0.78753,                 0.6616,                0.62799,                0.83283,                 1.2388,              0.0015644,              0.0015644,              0.0015644
                     51,                0.75778,                0.87153,                 1.2835,                0.68934,                0.75253,                0.77624,                0.64525,                0.64254,                0.84573,                 1.2543,              0.0015602,              0.0015602,              0.0015602
                     52,                0.75407,                0.85105,                 1.2817,                0.67225,                0.72292,                0.75363,                0.63068,                0.62709,                0.89687,                 1.2438,              0.0015559,              0.0015559,              0.0015559
                     53,                0.75138,                 0.8535,                 1.2748,                  0.704,                0.73953,                0.78906,                0.65907,                0.63503,                 0.8346,                 1.2481,              0.0015515,              0.0015515,              0.0015515
                     54,                0.74906,                0.85821,                 1.2709,                0.67406,                 0.7577,                0.77529,                0.64993,                0.62119,                0.83507,                 1.2459,               0.001547,               0.001547,               0.001547
                     55,                0.73542,                0.84819,                 1.2629,                0.70069,                 0.7468,                0.78876,                0.66186,                0.63383,                0.81568,                 1.2404,              0.0015425,              0.0015425,              0.0015425
                     56,                0.73579,                0.84053,                  1.262,                0.68768,                 0.7319,                0.76713,                0.64155,                0.63761,                0.90243,                 1.2453,              0.0015379,              0.0015379,              0.0015379
                     57,                0.73253,                0.83532,                  1.252,                0.69085,                 0.7489,                0.78899,                0.66236,                0.61697,                 0.8098,                 1.2281,              0.0015332,              0.0015332,              0.0015332
                     58,                0.72161,                0.81683,                 1.2424,                0.71183,                0.74435,                0.79999,                0.67339,                0.61853,                0.78304,                 1.2286,              0.0015284,              0.0015284,              0.0015284
                     59,                0.72195,                0.81996,                 1.2492,                0.69693,                0.75655,                 0.7857,                0.65982,                0.63431,                 0.8117,                 1.2413,              0.0015236,              0.0015236,              0.0015236
                     60,                0.72035,                0.83232,                 1.2519,                0.70434,                0.75119,                0.79153,                0.66807,                0.61607,                0.81255,                  1.235,              0.0015187,              0.0015187,              0.0015187
                     61,                0.71398,                0.81261,                 1.2428,                0.67608,                 0.7544,                0.77854,                0.65285,                0.61788,                0.82137,                 1.2297,              0.0015137,              0.0015137,              0.0015137
                     62,                0.70583,                 0.8012,                 1.2395,                0.69852,                0.74579,                0.78525,                0.66366,                0.61863,                 0.8139,                 1.2268,              0.0015086,              0.0015086,              0.0015086
                     63,                0.71636,                0.80542,                 1.2441,                0.70525,                0.73016,                0.78349,                0.65995,                0.61659,                0.81939,                 1.2309,              0.0015035,              0.0015035,              0.0015035
                     64,                0.70844,                 0.8067,                 1.2323,                0.71487,                0.72881,                0.79101,                0.66584,                0.61367,                0.80498,                 1.2247,              0.0014983,              0.0014983,              0.0014983
                     65,                0.71453,                0.80944,                 1.2366,                0.69052,                 0.7506,                0.78217,                0.65655,                0.63104,                0.84153,                 1.2289,               0.001493,               0.001493,               0.001493
                     66,                0.69979,                0.79997,                 1.2312,                0.69473,                0.75072,                0.78886,                0.66326,                0.61818,                0.80761,                 1.2284,              0.0014876,              0.0014876,              0.0014876
                     67,                0.70584,                0.80079,                 1.2346,                0.70152,                0.74653,                0.78511,                0.65952,                 0.6201,                 0.8031,                 1.2267,              0.0014822,              0.0014822,              0.0014822
                     68,                0.70804,                0.80257,                 1.2362,                0.69477,                0.73031,                0.77732,                0.64994,                0.62945,                0.81719,                 1.2389,              0.0014767,              0.0014767,              0.0014767
                     69,                0.70672,                0.81229,                  1.241,                0.70776,                0.73623,                 0.7879,                0.66508,                0.61259,                0.80887,                 1.2191,              0.0014711,              0.0014711,              0.0014711
                     70,                 0.6915,                0.79241,                 1.2251,                0.68902,                0.73951,                0.78065,                0.65611,                0.62213,                0.81892,                 1.2383,              0.0014655,              0.0014655,              0.0014655
                     71,                0.70823,                0.79963,                 1.2379,                0.70573,                0.72925,                0.78905,                0.66378,                0.62667,                0.84214,                 1.2381,              0.0014598,              0.0014598,              0.0014598
                     72,                0.68146,                0.77387,                 1.2151,                0.69365,                0.75343,                0.79109,                0.66913,                0.60664,                0.80596,                  1.218,               0.001454,               0.001454,               0.001454
                     73,                 0.6908,                0.78021,                 1.2205,                0.70726,                0.73823,                0.79387,                0.67248,                0.60731,                0.79584,                 1.2253,              0.0014481,              0.0014481,              0.0014481
                     74,                0.68201,                0.79023,                 1.2191,                0.71063,                0.75211,                0.79844,                0.67375,                0.61479,                0.78391,                  1.226,              0.0014422,              0.0014422,              0.0014422
                     75,                0.67912,                0.77629,                  1.211,                0.70663,                0.73547,                0.77584,                0.65368,                   0.62,                0.83426,                 1.2355,              0.0014362,              0.0014362,              0.0014362
                     76,                 0.6823,                0.77952,                 1.2174,                0.70104,                0.76169,                0.79088,                0.66983,                0.60962,                0.79846,                 1.2228,              0.0014302,              0.0014302,              0.0014302
                     77,                0.67058,                0.75811,                  1.207,                0.69818,                0.73926,                0.78642,                0.66661,                0.59815,                 0.8033,                 1.2108,              0.0014241,              0.0014241,              0.0014241
                     78,                0.68152,                0.77439,                 1.2127,                0.69742,                0.74926,                0.78528,                0.65831,                0.62492,                0.80144,                  1.233,              0.0014179,              0.0014179,              0.0014179
                     79,                0.68848,                0.77828,                 1.2189,                0.69802,                0.75551,                0.77314,                 0.6556,                0.60304,                 0.8019,                 1.2205,              0.0014117,              0.0014117,              0.0014117
                     80,                 0.6718,                0.77068,                 1.2083,                0.68249,                0.75811,                0.77623,                0.65661,                0.60474,                0.81927,                 1.2151,              0.0014054,              0.0014054,              0.0014054
                     81,                0.66983,                0.76451,                  1.204,                0.69335,                0.75259,                0.78534,                0.66423,                0.60242,                0.79561,                 1.2151,               0.001399,               0.001399,               0.001399
                     82,                0.67928,                0.75792,                 1.2099,                0.71271,                0.72861,                0.78881,                0.66803,                0.61153,                0.80176,                 1.2192,              0.0013926,              0.0013926,              0.0013926
                     83,                 0.6757,                0.76296,                  1.219,                  0.676,                0.73895,                0.77088,                0.65111,                0.60532,                0.83423,                 1.2104,              0.0013861,              0.0013861,              0.0013861
                     84,                0.66816,                 0.7676,                 1.2122,                0.68657,                0.76345,                0.78429,                0.66334,                0.60501,                0.86626,                 1.2166,              0.0013796,              0.0013796,              0.0013796
                     85,                0.67459,                0.76198,                 1.2113,                0.69427,                 0.7517,                 0.7777,                0.65567,                0.61234,                0.81318,                 1.2232,               0.001373,               0.001373,               0.001373
                     86,                0.66484,                0.74607,                 1.2026,                0.68833,                 0.7577,                0.78226,                0.65917,                0.60334,                0.79402,                 1.2207,              0.0013663,              0.0013663,              0.0013663
                     87,                0.66124,                0.74849,                 1.2038,                0.72044,                0.72671,                 0.7892,                0.67007,                0.59738,                0.80969,                 1.2122,              0.0013596,              0.0013596,              0.0013596
                     88,                0.66123,                0.74496,                 1.2053,                  0.706,                0.75432,                0.79273,                0.67427,                0.59966,                0.78138,                 1.2172,              0.0013528,              0.0013528,              0.0013528
                     89,                0.66545,                0.73963,                 1.2022,                0.68626,                  0.752,                0.77655,                0.65726,                0.59958,                0.80729,                 1.2136,               0.001346,               0.001346,               0.001346
                     90,                0.65995,                0.73929,                 1.1982,                0.70062,                0.75764,                0.78311,                0.66625,                0.59499,                0.80175,                 1.2112,              0.0013391,              0.0013391,              0.0013391
                     91,                0.65748,                 0.7284,                 1.1988,                  0.674,                0.78466,                0.78594,                0.66786,                0.60136,                0.80088,                 1.2175,              0.0013321,              0.0013321,              0.0013321
                     92,                0.65983,                0.73645,                    1.2,                0.70536,                0.74059,                0.79145,                0.67245,                0.60419,                0.80283,                 1.2174,              0.0013251,              0.0013251,              0.0013251
                     93,                0.65047,                0.72855,                 1.1853,                0.68325,                0.74594,                0.76876,                0.65335,                 0.6053,                0.85662,                 1.2268,              0.0013181,              0.0013181,              0.0013181
                     94,                0.65932,                 0.7288,                 1.2012,                0.67851,                0.75684,                0.77138,                0.65656,                0.59665,                0.84544,                 1.2151,               0.001311,               0.001311,               0.001311
                     95,                0.65421,                0.73039,                 1.1958,                0.68628,                0.75523,                0.78026,                0.66546,                0.60151,                  0.791,                 1.2162,              0.0013038,              0.0013038,              0.0013038
                     96,                0.64844,                0.72925,                 1.1956,                0.68716,                0.76544,                0.78768,                0.66914,                0.60109,                0.78989,                 1.2151,              0.0012966,              0.0012966,              0.0012966
                     97,                0.64455,                 0.7156,                 1.1838,                0.69657,                0.75815,                 0.7842,                0.66734,                0.59343,                0.79209,                 1.2133,              0.0012894,              0.0012894,              0.0012894
                     98,                0.64712,                0.71996,                 1.1877,                0.69179,                0.75175,                0.78528,                0.66764,                0.59399,                 0.7915,                 1.2124,               0.001282,               0.001282,               0.001282
                     99,                0.65113,                0.72266,                 1.1959,                0.68144,                0.75756,                0.77615,                0.65975,                0.59979,                0.81198,                  1.223,              0.0012747,              0.0012747,              0.0012747
                    100,                 0.6433,                0.71044,                  1.181,                0.67622,                0.76151,                0.78152,                0.66609,                0.59096,                0.79447,                 1.2116,              0.0012673,              0.0012673,              0.0012673
                    101,                0.63814,                0.72724,                 1.1804,                 0.6765,                0.74621,                0.76769,                0.65459,                0.60063,                0.87952,                 1.2104,              0.0012598,              0.0012598,              0.0012598
                    102,                0.64685,                0.72072,                  1.186,                0.69075,                0.77086,                0.78075,                0.66461,                0.59683,                0.80142,                 1.2151,              0.0012523,              0.0012523,              0.0012523
                    103,                0.63992,                 0.7046,                 1.1811,                0.67321,                 0.7781,                0.78256,                0.66635,                0.59458,                0.79789,                 1.2118,              0.0012448,              0.0012448,              0.0012448
                    104,                0.64033,                0.70189,                 1.1816,                0.67883,                0.75882,                0.78042,                0.66389,                0.59989,                0.80229,                 1.2143,              0.0012372,              0.0012372,              0.0012372
                    105,                0.63255,                0.69845,                 1.1712,                0.66383,                 0.7389,                0.75134,                0.63628,                0.60344,                0.84738,                 1.2155,              0.0012296,              0.0012296,              0.0012296
                    106,                0.63399,                0.69993,                 1.1734,                0.67466,                0.75448,                0.76631,                0.65012,                0.60132,                0.87371,                 1.2176,              0.0012219,              0.0012219,              0.0012219
                    107,                0.62877,                0.69028,                 1.1698,                0.66767,                0.77014,                0.78071,                0.66677,                0.58775,                0.79704,                 1.2027,              0.0012142,              0.0012142,              0.0012142
                    108,                0.62374,                0.68662,                 1.1655,                 0.6759,                0.75888,                0.77923,                0.66416,                0.59186,                0.79252,                 1.2155,              0.0012064,              0.0012064,              0.0012064
                    109,                0.63062,                0.69286,                 1.1714,                0.66535,                0.77808,                0.77974,                0.66359,                0.59583,                0.79833,                 1.2143,              0.0011986,              0.0011986,              0.0011986
                    110,                  0.626,                0.67828,                 1.1691,                0.68489,                0.76292,                0.78058,                0.66747,                 0.5834,                0.78885,                 1.2034,              0.0011908,              0.0011908,              0.0011908
                    111,                0.63994,                0.69628,                 1.1729,                0.69874,                0.73267,                0.77926,                0.66487,                0.59431,                 0.7909,                 1.2106,              0.0011829,              0.0011829,              0.0011829
                    112,                0.62155,                0.68072,                 1.1602,                0.70197,                0.74823,                0.77672,                0.66355,                0.58891,                0.80323,                 1.2077,               0.001175,               0.001175,               0.001175
                    113,                0.61911,                0.68502,                 1.1692,                0.67989,                0.76534,                0.77981,                0.66767,                0.58688,                0.82939,                 1.2055,               0.001167,               0.001167,               0.001167
                    114,                0.63292,                0.67314,                 1.1714,                 0.6903,                0.76125,                0.78321,                0.67019,                0.58852,                0.79101,                 1.2045,               0.001159,               0.001159,               0.001159
                    115,                0.61996,                0.67041,                 1.1653,                0.69151,                0.74821,                0.77323,                0.65876,                0.58782,                0.79418,                 1.2079,               0.001151,               0.001151,               0.001151
                    116,                0.62527,                0.68252,                 1.1661,                 0.6735,                0.77904,                0.78353,                0.67118,                0.58464,                0.78757,                 1.2062,               0.001143,               0.001143,               0.001143
                    117,                0.61092,                0.66445,                 1.1577,                0.69616,                 0.7654,                0.78214,                0.66853,                0.58123,                0.79417,                 1.2028,              0.0011349,              0.0011349,              0.0011349
                    118,                0.61408,                0.66462,                 1.1571,                0.68117,                0.73772,                0.77278,                0.65718,                0.59425,                0.81736,                  1.211,              0.0011267,              0.0011267,              0.0011267
                    119,                 0.6172,                0.67332,                 1.1592,                0.68438,                0.76343,                0.76986,                0.65949,                0.58064,                0.81403,                 1.2058,              0.0011186,              0.0011186,              0.0011186
                    120,                0.61677,                 0.6623,                 1.1589,                0.67162,                0.74578,                0.77036,                0.65745,                0.57992,                0.81224,                 1.2073,              0.0011104,              0.0011104,              0.0011104
                    121,                0.61589,                0.66318,                 1.1584,                0.68505,                0.76364,                0.77692,                0.66538,                0.58306,                0.79637,                 1.2064,              0.0011022,              0.0011022,              0.0011022
                    122,                0.61065,                0.66212,                 1.1601,                0.69897,                0.73718,                0.77267,                 0.6615,                0.58382,                0.80635,                 1.2099,              0.0010939,              0.0010939,              0.0010939
                    123,                0.61802,                0.67322,                 1.1687,                0.66414,                0.76256,                0.76196,                0.65132,                0.58763,                0.85905,                 1.2082,              0.0010857,              0.0010857,              0.0010857
                    124,                0.61418,                0.66224,                 1.1576,                0.68451,                0.75027,                0.78001,                0.67058,                0.57876,                 0.7849,                 1.2049,              0.0010774,              0.0010774,              0.0010774
