                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     26,                 1.3076,                 1.1741,                 1.6605,                0.67066,                0.68949,                0.73355,                0.52195,                 1.1197,                 1.0839,                 1.4912,             9.8445e-05,             9.8445e-05,             9.8445e-05
                     27,                 1.2888,                 1.1472,                 1.6444,                0.70281,                0.68026,                0.74434,                0.53514,                 1.1055,                 1.0398,                 1.4293,             9.8313e-05,             9.8313e-05,             9.8313e-05
                     28,                 1.2531,                 1.1333,                  1.614,                0.67325,                0.67109,                0.72449,                0.53239,                 1.0453,                 1.0596,                 1.4226,             9.8177e-05,             9.8177e-05,             9.8177e-05
                     29,                 1.2391,                 1.1321,                 1.6002,                0.67044,                0.68498,                0.73389,                0.53358,                 1.0595,                 1.0371,                 1.4351,             9.8035e-05,             9.8035e-05,             9.8035e-05
                     30,                 1.2127,                   1.11,                 1.5761,                0.67479,                0.68781,                0.73256,                0.53706,                  1.034,                  1.034,                  1.415,             9.7887e-05,             9.7887e-05,             9.7887e-05
                     31,                 1.1905,                 1.0926,                 1.5555,                0.68732,                0.70007,                0.74096,                0.55207,                  1.012,                 1.0068,                 1.3884,             9.7735e-05,             9.7735e-05,             9.7735e-05
                     32,                  1.178,                 1.0775,                 1.5483,                 0.6894,                0.69674,                 0.7475,                0.55472,                   1.01,                 1.0013,                 1.3926,             9.7577e-05,             9.7577e-05,             9.7577e-05
                     33,                 1.1601,                 1.0862,                 1.5287,                0.68258,                0.70117,                0.74878,                0.56553,                0.96315,                0.97372,                 1.3525,             9.7415e-05,             9.7415e-05,             9.7415e-05
                     34,                 1.1457,                 1.0632,                 1.5166,                0.68295,                 0.6966,                0.74521,                0.56211,                0.95801,                0.98765,                 1.3405,             9.7247e-05,             9.7247e-05,             9.7247e-05
                     35,                 1.1197,                 1.0406,                 1.4953,                0.69572,                0.69204,                0.75178,                0.56426,                 0.9508,                0.99037,                 1.3524,             9.7074e-05,             9.7074e-05,             9.7074e-05
                     36,                 1.1126,                 1.0395,                 1.4874,                0.70386,                0.68562,                0.75425,                  0.575,                0.92699,                0.95568,                 1.3267,             9.6895e-05,             9.6895e-05,             9.6895e-05
                     37,                 1.0982,                 1.0258,                  1.474,                 0.6969,                0.71206,                0.76287,                0.58782,                0.89816,                0.94619,                 1.3074,             9.6712e-05,             9.6712e-05,             9.6712e-05
                     38,                 1.0835,                 1.0196,                 1.4625,                0.69464,                0.70932,                0.76451,                0.58054,                0.91517,                0.95505,                 1.3244,             9.6524e-05,             9.6524e-05,             9.6524e-05
                     39,                 1.0616,                 1.0038,                  1.446,                0.69953,                0.72552,                0.76913,                0.59292,                0.90312,                0.92097,                 1.2891,             9.6331e-05,             9.6331e-05,             9.6331e-05
                     40,                 1.0471,                 1.0022,                 1.4309,                 0.6979,                0.70632,                0.76497,                0.58882,                0.88359,                0.93543,                  1.303,             9.6132e-05,             9.6132e-05,             9.6132e-05
                     41,                 1.0487,                0.99238,                 1.4282,                0.68823,                0.70293,                0.75502,                0.58422,                0.87921,                0.93485,                 1.2805,             9.5929e-05,             9.5929e-05,             9.5929e-05
                     42,                 1.0231,                0.98307,                 1.4114,                 0.7138,                0.69219,                0.76423,                0.59828,                0.84585,                0.92042,                 1.2648,             9.5721e-05,             9.5721e-05,             9.5721e-05
                     43,                 1.0151,                0.97284,                 1.4011,                0.69885,                0.69375,                0.75864,                 0.5852,                 0.8737,                0.93839,                 1.2668,             9.5507e-05,             9.5507e-05,             9.5507e-05
                     44,                 1.0076,                0.97349,                  1.398,                0.72968,                 0.7109,                0.78273,                0.61454,                 0.8423,                0.88314,                 1.2415,             9.5289e-05,             9.5289e-05,             9.5289e-05
                     45,                0.99773,                0.96712,                  1.391,                0.71673,                0.71436,                0.77901,                0.61134,                0.82648,                0.89146,                 1.2547,             9.5066e-05,             9.5066e-05,             9.5066e-05
                     46,                0.98631,                0.95615,                 1.3777,                0.66649,                0.71697,                0.75303,                0.58679,                0.84974,                0.96851,                 1.2388,             9.4838e-05,             9.4838e-05,             9.4838e-05
                     47,                 0.9755,                0.94538,                 1.3681,                 0.7185,                0.71376,                 0.7777,                0.61417,                0.81338,                0.88582,                 1.2414,             9.4605e-05,             9.4605e-05,             9.4605e-05
                     48,                0.96865,                0.94965,                 1.3618,                0.70676,                0.71959,                0.76954,                0.60861,                0.79687,                0.89755,                 1.2318,             9.4367e-05,             9.4367e-05,             9.4367e-05
                     49,                 0.9638,                0.93789,                 1.3529,                0.69252,                0.72792,                0.77362,                0.61205,                0.80846,                0.88263,                 1.2258,             9.4125e-05,             9.4125e-05,             9.4125e-05
                     50,                0.95725,                0.93252,                 1.3523,                0.70708,                0.72789,                0.77922,                0.62253,                0.78362,                0.86015,                  1.213,             9.3877e-05,             9.3877e-05,             9.3877e-05
                     51,                0.95272,                 0.9492,                 1.3495,                 0.6734,                 0.7161,                0.75075,                0.59795,                0.78054,                0.92125,                 1.2262,             9.3625e-05,             9.3625e-05,             9.3625e-05
                     52,                0.94353,                0.92496,                 1.3388,                0.71009,                0.72379,                0.77471,                0.62359,                0.77479,                0.86384,                 1.2084,             9.3368e-05,             9.3368e-05,             9.3368e-05
                     53,                0.93544,                0.92158,                 1.3345,                0.70475,                0.72176,                0.77611,                0.61944,                 0.7807,                0.87039,                 1.2291,             9.3107e-05,             9.3107e-05,             9.3107e-05
                     54,                0.93041,                0.92917,                 1.3338,                0.70447,                0.71969,                0.77049,                0.61895,                0.76586,                0.88793,                 1.2032,             9.2841e-05,             9.2841e-05,             9.2841e-05
                     55,                 0.9159,                0.90816,                 1.3206,                0.70632,                0.73541,                0.78222,                0.62973,                0.76772,                0.85828,                 1.1943,              9.257e-05,              9.257e-05,              9.257e-05
                     56,                0.91103,                0.89948,                 1.3156,                0.69962,                0.72343,                0.77621,                0.62476,                0.75852,                0.88844,                 1.1965,             9.2294e-05,             9.2294e-05,             9.2294e-05
                     57,                0.90173,                0.90818,                 1.3063,                0.70642,                0.73481,                0.78362,                0.62913,                0.76083,                0.84552,                 1.2044,             9.2014e-05,             9.2014e-05,             9.2014e-05
                     58,                0.89228,                0.88446,                 1.3003,                0.69579,                0.73909,                0.78147,                0.63221,                0.74126,                0.85093,                 1.1815,              9.173e-05,              9.173e-05,              9.173e-05
                     59,                0.88177,                0.88641,                 1.2931,                0.69214,                0.72411,                0.76949,                0.62086,                0.74651,                0.88983,                 1.1869,              9.144e-05,              9.144e-05,              9.144e-05
                     60,                0.88146,                0.89877,                 1.2938,                0.69541,                0.72562,                0.77387,                0.62533,                0.74138,                0.87204,                 1.1859,             9.1147e-05,             9.1147e-05,             9.1147e-05
                     61,                 0.8745,                0.86289,                 1.2846,                0.65802,                0.73199,                 0.7551,                0.61106,                  0.734,                0.91222,                 1.1793,             9.0849e-05,             9.0849e-05,             9.0849e-05
                     62,                0.86951,                0.86376,                 1.2844,                0.68321,                0.72974,                0.76875,                0.61986,                0.74262,                 0.8803,                 1.1969,             9.0546e-05,             9.0546e-05,             9.0546e-05
                     63,                0.87079,                0.86776,                 1.2822,                0.67779,                0.72292,                 0.7573,                0.61697,                0.71873,                0.88679,                 1.1778,             9.0239e-05,             9.0239e-05,             9.0239e-05
                     64,                0.86367,                0.85384,                 1.2768,                0.70701,                0.73925,                0.78613,                0.64134,                0.72762,                0.82943,                 1.1716,             8.9928e-05,             8.9928e-05,             8.9928e-05
                     65,                0.86581,                0.86445,                 1.2768,                0.70507,                0.73179,                0.78583,                0.64063,                0.72672,                0.83882,                  1.165,             8.9613e-05,             8.9613e-05,             8.9613e-05
                     66,                0.84754,                 0.8573,                 1.2666,                0.68865,                0.75456,                0.78827,                0.64438,                0.71087,                0.83129,                 1.1688,             8.9293e-05,             8.9293e-05,             8.9293e-05
                     67,                0.85149,                0.85655,                 1.2698,                0.69899,                0.74055,                0.78627,                0.64429,                0.70829,                0.82823,                 1.1555,             8.8969e-05,             8.8969e-05,             8.8969e-05
                     68,                0.83949,                0.84862,                  1.262,                0.68467,                0.73739,                0.77606,                0.63538,                0.70431,                0.83618,                 1.1637,              8.864e-05,              8.864e-05,              8.864e-05
                     69,                0.84159,                 0.8547,                  1.264,                0.69253,                0.71869,                0.76805,                0.62556,                0.71891,                 0.8631,                 1.1701,             8.8308e-05,             8.8308e-05,             8.8308e-05
                     70,                0.83276,                0.83999,                 1.2548,                0.70641,                0.73193,                0.78212,                0.63905,                0.71208,                0.84871,                 1.1694,             8.7971e-05,             8.7971e-05,             8.7971e-05
                     71,                0.82521,                0.84431,                 1.2541,                0.69972,                0.72991,                 0.7763,                 0.6323,                0.71734,                0.85984,                 1.1679,              8.763e-05,              8.763e-05,              8.763e-05
                     72,                0.82014,                0.82593,                  1.246,                0.65949,                0.73143,                0.74851,                0.61015,                0.70787,                 0.9055,                 1.1632,             8.7286e-05,             8.7286e-05,             8.7286e-05
                     73,                0.82516,                0.82884,                   1.25,                0.71744,                0.72578,                0.78601,                0.64384,                0.70708,                0.81679,                  1.161,             8.6937e-05,             8.6937e-05,             8.6937e-05
                     74,                0.81011,                0.82127,                 1.2418,                0.69876,                 0.7463,                0.78411,                 0.6451,                0.70282,                0.82211,                 1.1568,             8.6584e-05,             8.6584e-05,             8.6584e-05
                     75,                0.81341,                0.82358,                 1.2414,                0.67441,                0.74399,                0.76943,                0.63117,                0.69216,                0.87574,                 1.1623,             8.6227e-05,             8.6227e-05,             8.6227e-05
                     76,                0.81713,                0.82665,                 1.2456,                0.70232,                0.73799,                0.78344,                0.64449,                0.69524,                0.81936,                 1.1473,             8.5866e-05,             8.5866e-05,             8.5866e-05
                     77,                0.80276,                0.80573,                  1.235,                0.69879,                 0.7268,                 0.7733,                0.63538,                0.69845,                0.85892,                 1.1571,             8.5502e-05,             8.5502e-05,             8.5502e-05
                     78,                0.80068,                0.81272,                 1.2357,                0.69839,                0.73145,                0.77289,                0.63488,                0.69876,                0.84261,                 1.1524,             8.5133e-05,             8.5133e-05,             8.5133e-05
                     79,                0.80298,                0.81816,                 1.2339,                0.68808,                 0.7465,                0.77447,                0.64308,                0.67582,                0.83028,                  1.146,             8.4761e-05,             8.4761e-05,             8.4761e-05
                     80,                0.78815,                0.80874,                 1.2263,                 0.7179,                0.71516,                0.77059,                0.63585,                0.68609,                0.84961,                 1.1562,             8.4385e-05,             8.4385e-05,             8.4385e-05
                     81,                0.79042,                0.80705,                 1.2249,                0.72387,                0.70577,                0.77267,                0.63677,                0.69324,                0.86654,                 1.1434,             8.4005e-05,             8.4005e-05,             8.4005e-05
                     82,                0.79647,                0.80868,                 1.2257,                0.66747,                0.72351,                0.75378,                0.62235,                0.68522,                 0.8828,                 1.1465,             8.3622e-05,             8.3622e-05,             8.3622e-05
                     83,                0.78837,                0.80347,                 1.2297,                0.65663,                0.70414,                0.73313,                0.60424,                0.68531,                0.96133,                 1.1451,             8.3235e-05,             8.3235e-05,             8.3235e-05
                     84,                0.78539,                0.81257,                  1.225,                0.68703,                0.75404,                0.77971,                0.64424,                0.67992,                0.82491,                 1.1563,             8.2844e-05,             8.2844e-05,             8.2844e-05
                     85,                0.78172,                0.80382,                 1.2189,                0.69051,                0.75565,                0.78101,                0.64743,                0.67022,                0.81831,                  1.142,              8.245e-05,              8.245e-05,              8.245e-05
                     86,                0.77577,                0.78689,                 1.2142,                0.70095,                0.72745,                0.77625,                0.64179,                0.67873,                0.84549,                 1.1412,             8.2052e-05,             8.2052e-05,             8.2052e-05
                     87,                0.77225,                0.78692,                 1.2161,                0.69881,                 0.7512,                0.78223,                0.64864,                0.66788,                0.81586,                 1.1456,             8.1651e-05,             8.1651e-05,             8.1651e-05
                     88,                 0.7732,                0.79446,                 1.2183,                0.70044,                0.74776,                0.78339,                0.65223,                 0.6709,                0.80344,                 1.1426,             8.1247e-05,             8.1247e-05,             8.1247e-05
                     89,                0.77008,                0.78485,                 1.2135,                0.70823,                0.73774,                0.78165,                0.65041,                0.66525,                0.80295,                 1.1419,             8.0839e-05,             8.0839e-05,             8.0839e-05
                     90,                0.76297,                0.77886,                 1.2074,                0.69629,                0.73672,                0.77096,                0.64327,                0.65716,                 0.8289,                 1.1399,             8.0428e-05,             8.0428e-05,             8.0428e-05
                     91,                 0.7575,                0.77118,                 1.2052,                0.71032,                0.74355,                0.78473,                0.65438,                0.66354,                0.81734,                 1.1349,             8.0013e-05,             8.0013e-05,             8.0013e-05
                     92,                 0.7575,                0.77828,                 1.2031,                0.70943,                 0.7422,                0.78584,                0.65513,                0.66489,                0.80971,                 1.1368,             7.9595e-05,             7.9595e-05,             7.9595e-05
                     93,                0.75301,                0.77184,                  1.197,                0.68626,                0.73794,                0.76781,                0.63894,                0.66518,                0.83708,                 1.1352,             7.9174e-05,             7.9174e-05,             7.9174e-05
                     94,                0.76031,                0.76883,                 1.2066,                0.68687,                0.75034,                0.77251,                 0.6449,                0.66387,                0.82113,                 1.1376,              7.875e-05,              7.875e-05,              7.875e-05
                     95,                0.74679,                 0.7757,                  1.198,                0.70524,                0.73425,                0.77476,                0.64912,                0.65491,                0.81859,                 1.1294,             7.8323e-05,             7.8323e-05,             7.8323e-05
                     96,                0.74208,                0.75876,                  1.196,                0.69757,                 0.7493,                0.77923,                0.64984,                0.66604,                0.80642,                 1.1473,             7.7893e-05,             7.7893e-05,             7.7893e-05
                     97,                0.74569,                0.76228,                 1.1965,                 0.6957,                0.73425,                0.76997,                0.63872,                0.66922,                0.85891,                 1.1314,              7.746e-05,              7.746e-05,              7.746e-05
                     98,                0.74339,                0.75936,                 1.1947,                0.69747,                0.71733,                0.76508,                0.63814,                0.65538,                0.84453,                 1.1367,             7.7023e-05,             7.7023e-05,             7.7023e-05
                     99,                0.73867,                0.75879,                  1.192,                0.68577,                0.71644,                0.75423,                0.62985,                0.65003,                0.85881,                 1.1277,             7.6584e-05,             7.6584e-05,             7.6584e-05
                    100,                0.74362,                0.75247,                  1.191,                0.68186,                0.74644,                0.76717,                 0.6397,                 0.6506,                0.82772,                  1.131,             7.6142e-05,             7.6142e-05,             7.6142e-05
                    101,                0.73523,                0.75317,                 1.1886,                0.68681,                0.74253,                0.76892,                0.64242,                0.65034,                0.82574,                 1.1271,             7.5698e-05,             7.5698e-05,             7.5698e-05
                    102,                0.73918,                0.75764,                 1.1906,                0.68113,                0.74717,                0.76744,                0.64303,                0.64487,                0.82113,                 1.1272,              7.525e-05,              7.525e-05,              7.525e-05
                    103,                0.73217,                0.74591,                 1.1867,                0.69721,                0.75669,                0.77681,                0.65141,                0.64722,                0.80787,                 1.1289,               7.48e-05,               7.48e-05,               7.48e-05
                    104,                0.73347,                0.73498,                 1.1865,                0.68339,                0.72993,                 0.7613,                0.63545,                 0.6574,                 0.8597,                  1.128,             7.4347e-05,             7.4347e-05,             7.4347e-05
                    105,                0.72959,                0.73739,                 1.1824,                0.68711,                 0.7343,                0.76491,                0.63958,                0.64997,                 0.8344,                  1.121,             7.3891e-05,             7.3891e-05,             7.3891e-05
                    106,                 0.7282,                0.72948,                  1.179,                0.70869,                 0.7322,                0.77532,                0.64797,                 0.6537,                0.80567,                 1.1315,             7.3433e-05,             7.3433e-05,             7.3433e-05
                    107,                0.72951,                0.73337,                 1.1808,                0.71756,                0.73133,                0.77651,                0.64917,                0.65377,                0.80457,                 1.1248,             7.2973e-05,             7.2973e-05,             7.2973e-05
                    108,                0.71879,                0.72522,                 1.1714,                0.68496,                0.75809,                0.77721,                0.65056,                0.64354,                0.80162,                 1.1244,             7.2509e-05,             7.2509e-05,             7.2509e-05
                    109,                0.72064,                0.72791,                 1.1781,                0.70827,                0.71795,                0.76178,                0.63704,                0.64321,                0.85291,                 1.1291,             7.2044e-05,             7.2044e-05,             7.2044e-05
                    110,                0.71405,                0.72048,                 1.1755,                0.71215,                0.72998,                0.76838,                0.64261,                0.64631,                0.82912,                 1.1286,             7.1576e-05,             7.1576e-05,             7.1576e-05
                    111,                0.72466,                0.73833,                 1.1784,                0.69036,                0.74931,                0.77043,                0.64619,                0.64088,                0.82516,                 1.1213,             7.1106e-05,             7.1106e-05,             7.1106e-05
                    112,                0.71568,                0.72218,                 1.1691,                0.67537,                0.74609,                0.75917,                0.63536,                0.65528,                0.87327,                 1.1376,             7.0633e-05,             7.0633e-05,             7.0633e-05
                    113,                0.70767,                 0.7156,                 1.1705,                0.67325,                0.74836,                0.75938,                0.63534,                0.64949,                0.86236,                 1.1383,             7.0159e-05,             7.0159e-05,             7.0159e-05
                    114,                 0.7133,                0.71403,                 1.1723,                0.69528,                 0.7532,                0.78255,                 0.6583,                 0.6412,                0.79656,                 1.1237,             6.9682e-05,             6.9682e-05,             6.9682e-05
                    115,                 0.7045,                0.70767,                 1.1685,                0.69695,                0.75226,                0.77666,                0.65331,                0.64277,                0.80385,                 1.1272,             6.9203e-05,             6.9203e-05,             6.9203e-05
                    116,                0.70844,                0.71468,                 1.1685,                0.69124,                0.75098,                0.78104,                0.65752,                0.63913,                0.80356,                 1.1275,             6.8722e-05,             6.8722e-05,             6.8722e-05
                    117,                0.69742,                0.70024,                 1.1594,                0.69804,                0.75022,                0.78147,                0.65715,                0.63445,                0.79639,                 1.1211,             6.8239e-05,             6.8239e-05,             6.8239e-05
                    118,                0.70166,                0.70902,                 1.1621,                 0.6921,                0.75787,                0.77792,                0.65524,                0.63832,                0.80123,                 1.1268,             6.7754e-05,             6.7754e-05,             6.7754e-05
                    119,                0.69696,                0.70586,                 1.1597,                0.69126,                0.74756,                0.77268,                 0.6487,                0.64424,                0.81376,                 1.1309,             6.7268e-05,             6.7268e-05,             6.7268e-05
                    120,                0.69762,                0.70317,                 1.1613,                0.70155,                0.72798,                0.76785,                0.64609,                0.63795,                0.82566,                 1.1249,             6.6779e-05,             6.6779e-05,             6.6779e-05
                    121,                0.69666,                0.69445,                 1.1586,                0.67929,                0.75249,                 0.7668,                0.64321,                0.64769,                0.82988,                 1.1236,             6.6288e-05,             6.6288e-05,             6.6288e-05
                    122,                0.69073,                0.69777,                 1.1571,                0.70562,                0.73987,                0.77327,                0.64934,                0.63939,                0.80893,                 1.1313,             6.5796e-05,             6.5796e-05,             6.5796e-05
                    123,                0.69571,                0.70575,                  1.161,                0.70853,                0.74029,                0.77415,                0.65298,                0.63485,                0.81058,                 1.1283,             6.5303e-05,             6.5303e-05,             6.5303e-05
                    124,                0.69561,                 0.6913,                 1.1593,                0.70046,                0.74179,                0.77299,                0.64998,                 0.6457,                0.84943,                 1.1257,             6.4807e-05,             6.4807e-05,             6.4807e-05
                    125,                  0.692,                0.68497,                 1.1533,                0.68628,                0.73232,                0.76123,                0.64066,                0.64019,                0.86669,                 1.1298,              6.431e-05,              6.431e-05,              6.431e-05
                    126,                0.68703,                0.68163,                 1.1555,                0.69955,                 0.7442,                0.76928,                0.64967,                0.63611,                0.81736,                 1.1235,             6.3812e-05,             6.3812e-05,             6.3812e-05
                    127,                0.68595,                0.68297,                 1.1472,                0.70612,                0.73611,                0.76872,                0.64627,                0.63607,                0.82689,                 1.1252,             6.3312e-05,             6.3312e-05,             6.3312e-05
                    128,                0.68124,                0.67552,                 1.1538,                0.68554,                0.75296,                0.76732,                0.64599,                0.63923,                0.81942,                  1.129,              6.281e-05,              6.281e-05,              6.281e-05
                    129,                0.67838,                0.67324,                 1.1475,                0.69687,                0.73813,                0.76856,                 0.6466,                0.63969,                0.82974,                 1.1244,             6.2307e-05,             6.2307e-05,             6.2307e-05
                    130,                0.68352,                0.68372,                 1.1448,                0.68625,                0.76178,                0.77147,                 0.6493,                 0.6339,                0.81997,                 1.1221,             6.1803e-05,             6.1803e-05,             6.1803e-05
                    131,                0.68271,                0.68513,                 1.1508,                0.69454,                 0.7358,                0.76605,                0.64665,                 0.6299,                0.82987,                 1.1231,             6.1298e-05,             6.1298e-05,             6.1298e-05
                    132,                0.67975,                0.67523,                 1.1472,                0.68144,                 0.7596,                0.76863,                0.64922,                0.63341,                 0.8134,                 1.1266,             6.0792e-05,             6.0792e-05,             6.0792e-05
                    133,                0.68543,                0.69423,                 1.1513,                 0.6843,                0.75025,                0.76911,                0.65099,                0.63449,                0.82648,                 1.1206,             6.0284e-05,             6.0284e-05,             6.0284e-05
                    134,                0.68315,                0.67548,                 1.1481,                0.67524,                0.75088,                0.76572,                0.64598,                0.63308,                0.82226,                 1.1177,             5.9775e-05,             5.9775e-05,             5.9775e-05
                    135,                0.67042,                0.67349,                 1.1414,                0.69937,                0.72278,                0.76525,                0.64489,                 0.6424,                0.82979,                 1.1284,             5.9266e-05,             5.9266e-05,             5.9266e-05
                    136,                0.66386,                0.66745,                 1.1377,                0.70219,                0.73504,                0.77018,                0.64988,                0.63797,                0.81005,                 1.1251,             5.8755e-05,             5.8755e-05,             5.8755e-05
                    137,                0.67263,                0.66901,                 1.1403,                0.68707,                0.74051,                0.75664,                0.63833,                0.63136,                0.83914,                 1.1191,             5.8244e-05,             5.8244e-05,             5.8244e-05
                    138,                0.66328,                0.66216,                 1.1337,                0.70422,                0.74136,                0.77126,                0.64816,                0.63846,                0.81915,                  1.122,             5.7731e-05,             5.7731e-05,             5.7731e-05
                    139,                0.67093,                0.66089,                 1.1416,                0.69551,                0.74903,                  0.768,                0.64785,                   0.63,                0.81564,                 1.1181,             5.7218e-05,             5.7218e-05,             5.7218e-05
                    140,                 0.6708,                0.66537,                 1.1412,                0.69202,                 0.7262,                0.75656,                 0.6359,                0.63529,                0.84289,                 1.1279,             5.6704e-05,             5.6704e-05,             5.6704e-05
                    141,                0.66596,                0.65374,                 1.1387,                0.68074,                 0.7521,                0.75848,                0.63926,                0.63407,                0.83269,                 1.1241,             5.6189e-05,             5.6189e-05,             5.6189e-05
                    142,                0.66622,                  0.671,                  1.138,                 0.6862,                0.75625,                0.76975,                 0.6496,                 0.6321,                 0.8225,                 1.1218,             5.5674e-05,             5.5674e-05,             5.5674e-05
                    143,                0.66384,                0.65615,                 1.1348,                0.66982,                0.76975,                 0.7688,                0.64814,                0.62894,                0.82048,                 1.1136,             5.5158e-05,             5.5158e-05,             5.5158e-05
                    144,                0.65937,                 0.6526,                 1.1318,                0.68062,                 0.7559,                0.76949,                0.64845,                0.62767,                0.81931,                 1.1124,             5.4642e-05,             5.4642e-05,             5.4642e-05
                    145,                0.65971,                0.65059,                 1.1343,                0.68294,                0.75713,                0.76899,                0.64872,                0.62587,                0.81055,                 1.1139,             5.4125e-05,             5.4125e-05,             5.4125e-05
                    146,                0.65953,                0.65123,                 1.1342,                0.69542,                0.74306,                0.76661,                0.64711,                0.62914,                 0.8254,                 1.1179,             5.3608e-05,             5.3608e-05,             5.3608e-05
