                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                 1.2513,                 1.4485,                 1.7635,                0.50982,                 0.6821,                0.55143,                0.35758,                 1.1799,                 1.9406,                  1.803,              0.0099506,              0.0099506,              0.0099506
                     12,                 1.2176,                 1.3919,                 1.7237,                0.67483,                0.66691,                 0.7236,                0.48697,                 1.1083,                 1.2383,                 1.6843,              0.0099391,              0.0099391,              0.0099391
                     13,                 1.2021,                  1.356,                 1.7063,                0.65482,                 0.6702,                0.68248,                0.47037,                 1.0776,                  1.342,                 1.6939,              0.0099263,              0.0099263,              0.0099263
                     14,                 1.1668,                 1.3296,                  1.678,                0.58931,                 0.6789,                0.64634,                0.43075,                 1.1148,                 1.3552,                 1.7288,              0.0099123,              0.0099123,              0.0099123
                     15,                 1.1657,                 1.2927,                 1.6655,                0.60413,                0.68034,                0.67463,                0.47912,                  1.005,                 1.2669,                 1.5983,              0.0098972,              0.0098972,              0.0098972
                     16,                  1.105,                 1.2806,                 1.6243,                 0.6641,                0.67939,                0.72229,                0.51871,                 1.0164,                 1.2525,                 1.6342,              0.0098808,              0.0098808,              0.0098808
                     17,                 1.0879,                 1.2499,                  1.609,                0.66728,                0.68542,                0.71805,                0.51432,                0.99281,                 1.2108,                 1.6077,              0.0098632,              0.0098632,              0.0098632
                     18,                 1.0826,                 1.2298,                 1.6178,                0.66182,                0.70729,                 0.7269,                0.53545,                0.93411,                 1.1759,                 1.5574,              0.0098445,              0.0098445,              0.0098445
                     19,                 1.0442,                 1.2109,                 1.5793,                0.63424,                0.69288,                 0.6974,                0.49754,                 1.0188,                 1.2355,                 1.6352,              0.0098246,              0.0098246,              0.0098246
                     20,                 1.0325,                 1.2168,                 1.5709,                0.59973,                0.70069,                0.67725,                0.49074,                0.93295,                 1.3212,                 1.5388,              0.0098035,              0.0098035,              0.0098035
                     21,                 1.0336,                 1.1987,                 1.5772,                0.65839,                0.67165,                 0.7098,                0.49973,                 1.0275,                 1.1757,                  1.629,              0.0097812,              0.0097812,              0.0097812
                     22,                 1.0306,                 1.2166,                  1.571,                0.66868,                0.71905,                0.74462,                0.55507,                0.89892,                 1.0815,                 1.5283,              0.0097577,              0.0097577,              0.0097577
                     23,                 1.0091,                 1.1754,                 1.5585,                0.66121,                0.69937,                0.73096,                0.54209,                0.90687,                 1.0963,                 1.5594,              0.0097331,              0.0097331,              0.0097331
                     24,                 1.0021,                  1.166,                 1.5519,                0.63123,                0.68744,                0.69425,                0.50079,                0.92329,                 1.1324,                 1.5647,              0.0097074,              0.0097074,              0.0097074
                     25,                 0.9828,                 1.1638,                 1.5439,                0.66839,                0.71702,                0.73987,                0.56332,                0.86466,                 1.0935,                 1.4731,              0.0096804,              0.0096804,              0.0096804
                     26,                0.96627,                 1.1323,                 1.5141,                0.65656,                0.72026,                0.73228,                0.54559,                0.85743,                 1.0525,                 1.5245,              0.0096524,              0.0096524,              0.0096524
                     27,                0.98966,                 1.1246,                 1.5291,                0.66196,                0.71619,                0.72618,                0.55026,                0.86857,                 1.0429,                  1.484,              0.0096232,              0.0096232,              0.0096232
                     28,                 1.0178,                 1.1546,                 1.5596,                0.68823,                0.71498,                0.75594,                  0.572,                0.85489,                 1.0548,                 1.4965,              0.0095929,              0.0095929,              0.0095929
                     29,                0.95134,                 1.1348,                 1.5026,                0.66418,                 0.7257,                0.74804,                0.57074,                 0.8256,                 1.0124,                 1.4681,              0.0095614,              0.0095614,              0.0095614
                     30,                0.92563,                 1.1138,                 1.4864,                0.68075,                 0.7411,                0.77594,                0.60777,                0.78647,                0.98137,                 1.4261,              0.0095289,              0.0095289,              0.0095289
                     31,                0.92414,                 1.0977,                 1.4886,                0.67935,                0.71357,                0.75599,                0.58678,                0.80605,                 1.0633,                 1.4516,              0.0094952,              0.0094952,              0.0094952
                     32,                0.93255,                 1.1015,                 1.4892,                 0.6452,                 0.7445,                0.73723,                0.56485,                0.83746,                 1.0203,                 1.4824,              0.0094605,              0.0094605,              0.0094605
                     33,                0.95454,                 1.1143,                 1.5074,                0.69835,                 0.7036,                0.76224,                0.59022,                0.80779,                0.99408,                 1.4617,              0.0094246,              0.0094246,              0.0094246
                     34,                0.93859,                 1.1053,                 1.4935,                0.65825,                 0.6868,                0.72449,                0.54582,                 0.8565,                 1.0693,                 1.5081,              0.0093877,              0.0093877,              0.0093877
                     35,                0.89445,                 1.0704,                 1.4644,                0.67149,                 0.7101,                0.73939,                0.57651,                0.78787,                  1.026,                 1.4437,              0.0093497,              0.0093497,              0.0093497
                     36,                0.88468,                   1.07,                 1.4555,                0.68707,                0.71452,                0.75941,                0.59646,                0.78854,                 1.0058,                 1.4443,              0.0093107,              0.0093107,              0.0093107
                     37,                0.88629,                 1.0566,                  1.443,                 0.6731,                0.73229,                 0.7643,                0.60466,                0.75258,                0.97061,                 1.4077,              0.0092706,              0.0092706,              0.0092706
                     38,                0.88311,                 1.0718,                 1.4496,                0.63599,                0.72367,                0.70786,                0.54861,                0.81207,                 1.0414,                 1.4573,              0.0092294,              0.0092294,              0.0092294
                     39,                0.87804,                 1.0563,                  1.442,                0.70132,                0.73105,                0.77651,                 0.6117,                 0.7602,                0.90908,                 1.4064,              0.0091872,              0.0091872,              0.0091872
                     40,                0.87834,                 1.0623,                 1.4427,                0.70721,                0.71517,                0.77646,                 0.6073,                0.78336,                0.97939,                 1.4096,               0.009144,               0.009144,               0.009144
                     41,                 0.8963,                 1.0687,                 1.4648,                0.67267,                0.72364,                0.74967,                 0.5912,                0.76735,                 1.0163,                 1.4157,              0.0090998,              0.0090998,              0.0090998
                     42,                0.86386,                 1.0589,                 1.4331,                0.68962,                0.73201,                0.76893,                0.61202,                0.75956,                0.94556,                 1.4121,              0.0090546,              0.0090546,              0.0090546
                     43,                0.85979,                 1.0405,                  1.431,                0.69687,                0.69949,                 0.7633,                0.60348,                0.74454,                0.95575,                 1.4057,              0.0090084,              0.0090084,              0.0090084
                     44,                0.84894,                 1.0372,                 1.4303,                0.69956,                0.71928,                0.76654,                0.59917,                0.76644,                0.94122,                  1.432,              0.0089613,              0.0089613,              0.0089613
                     45,                0.84881,                 1.0304,                 1.4185,                0.66861,                0.71519,                0.73667,                0.57992,                0.77673,                0.97783,                 1.4262,              0.0089131,              0.0089131,              0.0089131
                     46,                0.84969,                 1.0269,                 1.4189,                0.69065,                0.72873,                0.76439,                0.60447,                 0.7324,                0.94198,                  1.404,               0.008864,               0.008864,               0.008864
                     47,                0.86059,                 1.0455,                 1.4246,                0.67977,                 0.7279,                0.77178,                 0.6138,                 0.7379,                0.93829,                 1.3923,               0.008814,               0.008814,               0.008814
                     48,                0.84801,                 1.0177,                 1.4202,                0.68245,                0.72108,                0.75919,                0.60771,                0.73417,                0.95718,                 1.4085,               0.008763,               0.008763,               0.008763
                     49,                0.84738,                 1.0248,                  1.425,                0.70475,                0.70194,                0.76764,                0.61225,                0.75182,                0.93412,                 1.4216,              0.0087112,              0.0087112,              0.0087112
                     50,                0.84726,                 1.0473,                 1.4298,                0.69142,                0.72109,                0.76892,                0.61949,                0.71074,                0.98012,                 1.3734,              0.0086584,              0.0086584,              0.0086584
                     51,                0.83817,                 1.0264,                  1.416,                0.68927,                0.73166,                 0.7772,                0.63025,                0.70136,                0.92049,                 1.3852,              0.0086047,              0.0086047,              0.0086047
                     52,                0.83189,                 1.0155,                 1.4046,                  0.684,                0.73208,                0.76242,                0.60882,                0.72139,                 0.9284,                 1.3974,              0.0085502,              0.0085502,              0.0085502
                     53,                 0.8312,                 1.0255,                  1.413,                0.68724,                0.72257,                0.76054,                0.60814,                0.71152,                0.93453,                  1.376,              0.0084948,              0.0084948,              0.0084948
                     54,                0.82685,                 1.0135,                  1.401,                0.68077,                0.73056,                0.75087,                0.60625,                0.70731,                0.95182,                 1.3689,              0.0084385,              0.0084385,              0.0084385
                     55,                0.81709,                   1.02,                 1.3966,                0.62644,                0.74259,                0.76365,                0.60829,                0.73267,                 1.0033,                 1.3932,              0.0083814,              0.0083814,              0.0083814
                     56,                 0.8169,                 1.0299,                 1.3982,                0.67769,                 0.7059,                0.75432,                0.60333,                0.73759,                 1.0553,                 1.4132,              0.0083235,              0.0083235,              0.0083235
                     57,                0.81103,                 1.0007,                 1.3834,                0.69729,                0.74615,                0.77852,                0.63251,                0.68703,                0.89439,                 1.3616,              0.0082648,              0.0082648,              0.0082648
                     58,                0.80278,                0.97668,                 1.3787,                  0.707,                0.73047,                0.78313,                0.63303,                 0.6978,                0.93351,                 1.3695,              0.0082052,              0.0082052,              0.0082052
                     59,                0.80689,                0.99222,                 1.3915,                0.69409,                0.71743,                0.76381,                0.61107,                0.74218,                 0.9333,                 1.3942,               0.008145,               0.008145,               0.008145
                     60,                0.80639,                0.98362,                 1.3906,                0.69403,                0.73205,                0.77553,                0.63223,                0.70143,                0.91055,                 1.3754,              0.0080839,              0.0080839,              0.0080839
                     61,                0.80675,                0.97116,                 1.3831,                0.67558,                0.74322,                0.76813,                0.61329,                0.70867,                0.96289,                 1.3817,              0.0080221,              0.0080221,              0.0080221
                     62,                0.79899,                0.96211,                   1.38,                0.65678,                0.72638,                0.74844,                0.59944,                0.69881,                0.96458,                 1.3702,              0.0079595,              0.0079595,              0.0079595
                     63,                0.79633,                0.97198,                 1.3825,                0.71248,                0.72861,                 0.7893,                0.64285,                0.68799,                0.88169,                 1.3636,              0.0078963,              0.0078963,              0.0078963
                     64,                0.78427,                0.97465,                 1.3637,                0.69073,                 0.7312,                0.76623,                0.62022,                0.70651,                0.92431,                 1.3696,              0.0078323,              0.0078323,              0.0078323
                     65,                0.78622,                0.96993,                 1.3669,                0.69494,                0.74758,                0.78557,                 0.6377,                0.67507,                0.87762,                 1.3585,              0.0077677,              0.0077677,              0.0077677
                     66,                0.79523,                0.96987,                 1.3763,                0.68984,                0.73864,                0.78026,                0.63776,                0.68542,                0.89268,                 1.3616,              0.0077023,              0.0077023,              0.0077023
                     67,                 0.7834,                0.97068,                 1.3654,                 0.7003,                0.73045,                 0.7803,                0.63225,                 0.7072,                0.90889,                 1.3868,              0.0076364,              0.0076364,              0.0076364
                     68,                0.78274,                0.97129,                 1.3684,                0.69928,                0.72937,                0.76896,                0.62366,                0.68372,                0.91594,                 1.3559,              0.0075698,              0.0075698,              0.0075698
                     69,                0.78861,                0.99436,                 1.3767,                0.68725,                0.73193,                0.77341,                0.62714,                 0.6816,                0.91863,                 1.3559,              0.0075025,              0.0075025,              0.0075025
                     70,                0.77919,                0.96896,                 1.3704,                0.66744,                 0.7385,                0.77645,                  0.628,                0.68761,                0.90955,                 1.3658,              0.0074347,              0.0074347,              0.0074347
                     71,                0.79637,                0.98012,                 1.3828,                0.69564,                0.72339,                0.77627,                0.62705,                0.69262,                0.92044,                 1.3838,              0.0073663,              0.0073663,              0.0073663
                     72,                0.77894,                 0.9539,                 1.3684,                0.69846,                0.74081,                0.78269,                0.63824,                0.67626,                0.86557,                 1.3629,              0.0072973,              0.0072973,              0.0072973
                     73,                0.77048,                0.94266,                 1.3606,                 0.7007,                0.74008,                0.78721,                0.64356,                0.67904,                0.86509,                 1.3635,              0.0072277,              0.0072277,              0.0072277
                     74,                 0.7591,                0.95968,                 1.3502,                0.72187,                0.71546,                0.78676,                0.63218,                0.70095,                 0.8809,                 1.3911,              0.0071576,              0.0071576,              0.0071576
                     75,                0.75836,                0.94684,                  1.348,                0.68777,                0.73833,                 0.7722,                0.63266,                0.66489,                0.91614,                 1.3499,               0.007087,               0.007087,               0.007087
                     76,                0.76622,                0.93716,                 1.3552,                0.69081,                0.74019,                0.78037,                0.63925,                0.65814,                0.89436,                 1.3473,              0.0070159,              0.0070159,              0.0070159
                     77,                0.75711,                0.94022,                  1.346,                0.69706,                0.74295,                0.78406,                0.64737,                0.64868,                0.87985,                 1.3332,              0.0069443,              0.0069443,              0.0069443
                     78,                0.76603,                0.95518,                 1.3592,                0.67254,                0.72319,                0.75442,                0.61402,                0.67962,                0.91795,                 1.3585,              0.0068722,              0.0068722,              0.0068722
                     79,                0.75071,                0.93091,                 1.3474,                  0.606,                0.74606,                0.73909,                0.60088,                0.67876,                  1.111,                 1.3575,              0.0067997,              0.0067997,              0.0067997
                     80,                0.75165,                0.96662,                 1.3506,                0.67628,                0.72966,                0.76809,                0.62306,                0.69295,                0.91168,                 1.3762,              0.0067268,              0.0067268,              0.0067268
                     81,                0.76342,                 0.9457,                 1.3548,                0.70566,                0.72715,                0.78593,                0.64503,                0.67363,                0.87837,                 1.3537,              0.0066534,              0.0066534,              0.0066534
                     82,                0.75097,                0.93104,                 1.3392,                0.69092,                0.73267,                0.76145,                0.62028,                 0.6678,                0.89771,                 1.3536,              0.0065796,              0.0065796,              0.0065796
                     83,                0.75545,                0.94285,                 1.3664,                 0.6921,                0.75646,                0.78615,                 0.6454,                0.65843,                0.85847,                 1.3421,              0.0065055,              0.0065055,              0.0065055
                     84,                0.75083,                0.94245,                 1.3476,                0.69163,                0.74536,                0.78572,                 0.6431,                0.67457,                 0.8649,                 1.3545,               0.006431,               0.006431,               0.006431
                     85,                0.75543,                0.93786,                 1.3468,                0.68705,                0.72765,                0.76841,                0.62934,                 0.6658,                0.90663,                 1.3564,              0.0063562,              0.0063562,              0.0063562
                     86,                0.75116,                0.93727,                 1.3466,                0.70281,                0.74899,                0.79347,                0.65717,                  0.636,                0.84997,                  1.329,               0.006281,               0.006281,               0.006281
                     87,                 0.7375,                0.92031,                 1.3375,                0.68699,                0.75019,                 0.7909,                0.65526,                0.64245,                0.84812,                 1.3307,              0.0062056,              0.0062056,              0.0062056
                     88,                0.74488,                0.94076,                 1.3437,                0.68333,                0.74475,                0.78449,                0.64712,                0.65388,                0.88068,                 1.3478,              0.0061298,              0.0061298,              0.0061298
                     89,                0.73793,                0.92237,                 1.3338,                 0.7086,                0.75243,                0.79938,                0.65473,                0.65691,                0.83256,                 1.3476,              0.0060538,              0.0060538,              0.0060538
                     90,                0.73406,                0.92718,                 1.3341,                0.67881,                0.75833,                 0.7768,                0.64113,                0.65503,                0.86995,                 1.3414,              0.0059775,              0.0059775,              0.0059775
                     91,                0.74054,                0.92163,                 1.3446,                0.69802,                 0.7498,                0.78623,                0.65017,                 0.6444,                0.84304,                 1.3342,               0.005901,               0.005901,               0.005901
                     92,                0.73763,                0.91904,                 1.3395,                0.68361,                0.75831,                0.78769,                0.64661,                0.65308,                0.86292,                 1.3448,              0.0058244,              0.0058244,              0.0058244
                     93,                0.72057,                0.91301,                 1.3175,                0.69666,                0.75733,                0.79506,                 0.6645,                0.63033,                0.84835,                 1.3255,              0.0057475,              0.0057475,              0.0057475
                     94,                0.72803,                0.90276,                 1.3325,                 0.6912,                 0.7263,                0.77373,                0.64237,                 0.6382,                0.86183,                 1.3358,              0.0056704,              0.0056704,              0.0056704
                     95,                0.72832,                0.90527,                 1.3311,                 0.7058,                0.75391,                0.79658,                0.66179,                 0.6329,                0.80764,                 1.3227,              0.0055932,              0.0055932,              0.0055932
                     96,                 0.7311,                0.91354,                 1.3319,                0.69301,                0.74649,                0.78509,                0.65503,                0.62737,                0.85586,                 1.3235,              0.0055158,              0.0055158,              0.0055158
                     97,                0.71985,                0.89527,                 1.3135,                0.71204,                0.73849,                 0.7926,                0.65928,                0.63516,                0.82898,                 1.3307,              0.0054384,              0.0054384,              0.0054384
                     98,                0.71301,                0.89351,                 1.3157,                 0.7048,                0.74952,                0.79579,                 0.6579,                0.64749,                0.85785,                 1.3421,              0.0053608,              0.0053608,              0.0053608
                     99,                0.73403,                0.90717,                   1.33,                0.70533,                0.74515,                 0.7892,                0.65186,                0.64245,                0.83914,                 1.3226,              0.0052832,              0.0052832,              0.0052832
                    100,                 0.7129,                0.90138,                 1.3048,                0.70318,                0.74303,                0.78306,                0.64536,                0.65271,                0.84363,                 1.3453,              0.0052055,              0.0052055,              0.0052055
                    101,                0.72241,                0.91667,                 1.3188,                 0.7017,                0.73565,                0.78327,                0.64649,                0.63877,                0.85651,                 1.3344,              0.0051278,              0.0051278,              0.0051278
                    102,                0.70834,                0.89461,                  1.306,                0.70555,                 0.7593,                0.79362,                0.65866,                0.63527,                0.82236,                 1.3373,                0.00505,                0.00505,                0.00505
                    103,                0.72589,                0.90493,                 1.3262,                0.70743,                0.73015,                  0.789,                0.65961,                0.62933,                0.84117,                 1.3228,              0.0049722,              0.0049722,              0.0049722
                    104,                0.70861,                0.87979,                 1.3071,                0.70582,                0.75525,                0.79659,                0.66471,                0.63083,                0.81408,                 1.3267,              0.0048945,              0.0048945,              0.0048945
                    105,                0.69768,                0.87587,                  1.301,                0.72203,                0.74799,                0.80125,                0.66723,                0.62073,                0.80988,                 1.3224,              0.0048168,              0.0048168,              0.0048168
                    106,                0.70462,                0.88512,                 1.3022,                0.68576,                0.76215,                0.78301,                0.65108,                0.62263,                0.86125,                 1.3195,              0.0047392,              0.0047392,              0.0047392
                    107,                 0.6939,                 0.8768,                 1.2919,                0.69969,                0.75661,                0.79119,                0.65297,                 0.6375,                0.82839,                 1.3298,              0.0046616,              0.0046616,              0.0046616
                    108,                0.69288,                  0.874,                 1.2922,                0.71993,                0.72759,                0.79437,                0.66394,                0.62764,                 0.8426,                 1.3154,              0.0045842,              0.0045842,              0.0045842
                    109,                0.69072,                0.87092,                 1.2897,                0.70507,                0.73047,                0.78984,                0.66125,                0.61005,                0.85336,                 1.3087,              0.0045068,              0.0045068,              0.0045068
                    110,                0.69802,                0.86984,                 1.3025,                 0.7004,                0.74426,                0.78585,                0.65526,                0.62891,                0.82765,                 1.3203,              0.0044296,              0.0044296,              0.0044296
                    111,                0.68906,                0.87317,                 1.2835,                0.71296,                0.73413,                0.78898,                 0.6635,                0.60991,                0.83781,                 1.3112,              0.0043525,              0.0043525,              0.0043525
                    112,                0.68396,                0.86943,                 1.2871,                0.70932,                0.75737,                0.80129,                0.67353,                0.61069,                0.80554,                 1.3058,              0.0042756,              0.0042756,              0.0042756
                    113,                0.68145,                0.86985,                 1.2881,                0.70644,                0.73175,                0.79047,                0.65904,                0.61784,                0.85181,                 1.3154,               0.004199,               0.004199,               0.004199
                    114,                0.68419,                0.86746,                 1.2897,                 0.7081,                0.73626,                0.78733,                0.65474,                0.62749,                0.84036,                  1.325,              0.0041225,              0.0041225,              0.0041225
                    115,                0.68625,                0.85037,                 1.2935,                0.70295,                0.76532,                0.80165,                0.66809,                0.62377,                0.79155,                 1.3193,              0.0040462,              0.0040462,              0.0040462
                    116,                0.69185,                0.86557,                 1.2864,                0.69207,                0.75848,                0.79269,                0.66419,                0.61597,                0.81242,                 1.3068,              0.0039702,              0.0039702,              0.0039702
                    117,                0.67061,                0.84706,                 1.2715,                0.69886,                 0.7575,                0.79562,                0.66875,                 0.6014,                0.80968,                 1.2962,              0.0038944,              0.0038944,              0.0038944
                    118,                0.68283,                0.86267,                 1.2815,                0.69161,                0.75723,                0.79537,                0.66911,                0.60794,                0.83759,                 1.3125,               0.003819,               0.003819,               0.003819
                    119,                0.67594,                0.85408,                 1.2771,                 0.7006,                0.76272,                0.79471,                0.66369,                0.61391,                0.81394,                 1.3147,              0.0037438,              0.0037438,              0.0037438
                    120,                 0.6686,                0.83949,                 1.2775,                0.70745,                0.75453,                0.80318,                0.67478,                0.61759,                0.79286,                 1.3139,               0.003669,               0.003669,               0.003669
                    121,                0.66315,                0.84441,                 1.2693,                0.67847,                0.74805,                0.75822,                0.62837,                 0.6241,                0.89123,                 1.3197,              0.0035945,              0.0035945,              0.0035945
                    122,                 0.6692,                 0.8373,                 1.2794,                0.71665,                0.75858,                0.80558,                0.67418,                0.62021,                0.79639,                 1.3144,              0.0035204,              0.0035204,              0.0035204
                    123,                0.67098,                0.86267,                 1.2865,                0.67466,                0.76129,                 0.7799,                0.65636,                0.60556,                 0.8347,                 1.3121,              0.0034466,              0.0034466,              0.0034466
                    124,                0.66965,                0.84281,                 1.2757,                0.71345,                0.75014,                0.79806,                0.67054,                0.61023,                0.80762,                 1.3102,              0.0033732,              0.0033732,              0.0033732
                    125,                0.67524,                0.83949,                 1.2775,                0.69973,                0.74782,                0.78868,                0.66223,                0.59651,                0.82736,                  1.305,              0.0033003,              0.0033003,              0.0033003
                    126,                0.66036,                0.82464,                 1.2739,                0.69428,                0.75215,                0.79379,                 0.6695,                0.59217,                0.81579,                 1.2956,              0.0032278,              0.0032278,              0.0032278
                    127,                0.65389,                0.81852,                 1.2563,                0.69854,                0.74722,                0.79108,                0.66877,                 0.5987,                0.80449,                 1.2981,              0.0031557,              0.0031557,              0.0031557
                    128,                0.65523,                0.82895,                   1.27,                0.69822,                0.76388,                0.79812,                0.67474,                0.60623,                0.80219,                 1.3053,              0.0030841,              0.0030841,              0.0030841
                    129,                0.65094,                0.81923,                 1.2654,                0.70682,                0.74869,                 0.8002,                0.67819,                0.58913,                0.79348,                 1.2923,               0.003013,               0.003013,               0.003013
                    130,                0.65443,                 0.8266,                 1.2593,                0.69961,                0.75997,                0.79587,                0.66899,                0.61083,                0.79122,                 1.3163,              0.0029424,              0.0029424,              0.0029424
                    131,                0.65701,                0.82302,                 1.2667,                0.68382,                0.77562,                0.79098,                 0.6672,                0.59336,                0.80095,                  1.289,              0.0028723,              0.0028723,              0.0028723
                    132,                0.65005,                0.82171,                 1.2613,                0.69575,                 0.7589,                0.79315,                0.67182,                0.59615,                0.79936,                 1.2953,              0.0028027,              0.0028027,              0.0028027
                    133,                0.65954,                0.83837,                 1.2776,                0.69496,                0.75638,                0.79439,                0.67447,                0.58993,                0.80187,                 1.2955,              0.0027337,              0.0027337,              0.0027337
                    134,                0.65786,                0.83064,                  1.271,                0.70524,                0.74092,                0.79637,                0.67301,                 0.5995,                0.81386,                 1.2995,              0.0026653,              0.0026653,              0.0026653
                    135,                0.65128,                 0.8275,                  1.263,                0.71618,                0.75832,                0.80224,                0.67824,                0.59435,                0.78071,                 1.2959,              0.0025975,              0.0025975,              0.0025975
                    136,                0.63481,                0.80929,                 1.2485,                0.71025,                 0.7454,                  0.798,                0.67428,                0.59291,                0.78919,                 1.2926,              0.0025302,              0.0025302,              0.0025302
                    137,                 0.6396,                0.80499,                 1.2527,                0.70548,                0.74841,                0.79611,                0.67643,                0.58839,                0.79242,                 1.2887,              0.0024636,              0.0024636,              0.0024636
                    138,                 0.6356,                0.80394,                 1.2484,                 0.6947,                0.75902,                0.79367,                 0.6742,                0.58099,                0.80457,                 1.2822,              0.0023977,              0.0023977,              0.0023977
                    139,                0.64239,                0.81075,                 1.2507,                0.70214,                0.75806,                0.79714,                0.67702,                0.59343,                0.78226,                 1.2937,              0.0023323,              0.0023323,              0.0023323
                    140,                 0.6363,                0.82151,                 1.2511,                0.70979,                0.75842,                0.80149,                0.67833,                0.58787,                  0.787,                 1.2909,              0.0022677,              0.0022677,              0.0022677
                    141,                0.63128,                0.80235,                 1.2405,                0.69059,                0.75996,                0.79675,                0.67561,                0.58759,                0.78509,                 1.2847,              0.0022037,              0.0022037,              0.0022037
                    142,                0.64131,                 0.8188,                 1.2567,                0.70781,                0.75724,                0.80547,                0.68315,                0.58851,                0.78149,                  1.288,              0.0021405,              0.0021405,              0.0021405
                    143,                0.63174,                0.80473,                 1.2437,                0.71312,                0.75332,                0.80528,                0.68385,                0.58305,                0.77468,                  1.284,              0.0020779,              0.0020779,              0.0020779
                    144,                0.61877,                0.79132,                 1.2294,                0.70532,                0.74329,                0.79456,                0.67326,                0.58396,                0.79687,                 1.2858,              0.0020161,              0.0020161,              0.0020161
                    145,                0.62228,                0.80688,                 1.2406,                0.68547,                0.74713,                0.78065,                0.66234,                0.59232,                0.84014,                 1.2974,               0.001955,               0.001955,               0.001955
                    146,                0.62092,                0.79092,                 1.2433,                0.70835,                0.76186,                0.80316,                0.68282,                0.57869,                0.78019,                 1.2872,              0.0018948,              0.0018948,              0.0018948
                    147,                0.61422,                0.78969,                 1.2333,                0.70887,                0.74655,                0.79632,                0.67571,                0.58036,                0.79344,                 1.2817,              0.0018352,              0.0018352,              0.0018352
                    148,                0.61707,                0.78394,                 1.2342,                0.70903,                0.74569,                0.79624,                0.67434,                0.58635,                0.79693,                 1.2963,              0.0017765,              0.0017765,              0.0017765
                    149,                0.61164,                0.77362,                 1.2296,                0.70544,                0.75694,                0.79384,                0.67607,                 0.5726,                0.78829,                 1.2763,              0.0017186,              0.0017186,              0.0017186
                    150,                0.61252,                0.78015,                  1.224,                 0.7078,                0.75098,                0.80085,                0.67864,                0.57953,                0.79424,                  1.281,              0.0016615,              0.0016615,              0.0016615
                    151,                0.61633,                0.78039,                 1.2311,                0.69487,                0.75621,                0.79402,                0.67489,                0.58263,                0.78812,                 1.2892,              0.0016052,              0.0016052,              0.0016052
                    152,                0.61005,                0.78638,                 1.2273,                0.70184,                0.75475,                0.79629,                0.67652,                0.58276,                0.78061,                 1.2884,              0.0015498,              0.0015498,              0.0015498
                    153,                0.60433,                0.76702,                   1.22,                0.69415,                0.75223,                0.79701,                0.67907,                0.58118,                0.78316,                 1.2853,              0.0014953,              0.0014953,              0.0014953
                    154,                0.61579,                0.78345,                 1.2358,                0.71184,                0.75385,                0.79963,                0.68127,                0.57334,                0.77782,                 1.2815,              0.0014416,              0.0014416,              0.0014416
                    155,                0.60135,                0.77539,                 1.2185,                0.69731,                0.77579,                0.80156,                0.68053,                0.57655,                0.77624,                 1.2811,              0.0013888,              0.0013888,              0.0013888
                    156,                0.60755,                0.77245,                 1.2201,                0.70201,                 0.7611,                0.80151,                0.68241,                0.57823,                0.77851,                 1.2872,               0.001337,               0.001337,               0.001337
