                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                0.68055,                0.87603,                 1.1672,                 0.7025,                0.75851,                0.79106,                0.66467,                0.60081,                0.80323,                 1.1702,              0.0049463,              0.0049463,              0.0049463
                    155,                0.67996,                0.87484,                 1.1596,                0.71077,                 0.7463,                0.79385,                0.67124,                0.60527,                0.76982,                 1.1765,              0.0048945,              0.0048945,              0.0048945
                    156,                0.68117,                0.86547,                 1.1597,                0.70697,                0.75611,                0.79807,                0.67598,                0.59636,                0.77143,                  1.164,              0.0048427,              0.0048427,              0.0048427
                    157,                0.67173,                0.84291,                  1.154,                0.70907,                0.75343,                0.79728,                0.67358,                0.61255,                0.76715,                  1.176,              0.0047909,              0.0047909,              0.0047909
                    158,                0.66743,                0.83984,                 1.1503,                0.70517,                0.75606,                0.79508,                0.67413,                0.60226,                0.77551,                 1.1747,              0.0047392,              0.0047392,              0.0047392
                    159,                0.66113,                0.84911,                 1.1511,                0.70134,                0.75095,                0.78954,                0.66467,                0.60476,                0.80713,                 1.1698,              0.0046875,              0.0046875,              0.0046875
                    160,                0.66669,                0.85632,                 1.1502,                0.71534,                0.73616,                0.79897,                0.67606,                0.59766,                0.77993,                 1.1615,              0.0046358,              0.0046358,              0.0046358
                    161,                0.67782,                0.87541,                 1.1663,                0.72935,                 0.7324,                0.79626,                0.67328,                0.59743,                0.77073,                 1.1683,              0.0045842,              0.0045842,              0.0045842
                    162,                 0.6722,                0.86857,                  1.151,                0.71491,                0.73899,                0.79316,                0.67245,                0.60071,                0.76979,                 1.1645,              0.0045326,              0.0045326,              0.0045326
                    163,                0.66661,                0.83712,                 1.1476,                0.69481,                0.76008,                0.79411,                0.67141,                0.59468,                0.76758,                 1.1635,              0.0044811,              0.0044811,              0.0044811
                    164,                0.66291,                0.83491,                 1.1418,                0.68374,                0.75295,                0.77747,                0.65422,                0.61095,                0.78913,                 1.1821,              0.0044296,              0.0044296,              0.0044296
                    165,                0.67212,                 0.8676,                 1.1565,                0.69404,                0.74994,                0.79678,                0.67609,                0.59546,                0.75888,                  1.165,              0.0043782,              0.0043782,              0.0043782
                    166,                0.65594,                0.82964,                 1.1429,                0.69943,                0.75316,                0.79114,                0.66731,                0.60576,                0.80036,                 1.1742,              0.0043269,              0.0043269,              0.0043269
                    167,                0.66102,                0.83702,                 1.1467,                0.68383,                0.77043,                0.78919,                0.66533,                0.59914,                 0.7926,                 1.1662,              0.0042756,              0.0042756,              0.0042756
                    168,                0.65755,                0.82742,                 1.1322,                0.69996,                0.75793,                0.79966,                0.67516,                0.59376,                0.77419,                 1.1663,              0.0042245,              0.0042245,              0.0042245
                    169,                0.64826,                0.82579,                 1.1382,                0.72142,                0.74036,                0.79833,                0.67892,                0.58876,                0.75059,                 1.1649,              0.0041734,              0.0041734,              0.0041734
                    170,                0.65012,                0.83532,                 1.1364,                 0.7131,                0.72736,                0.79135,                0.66963,                0.59871,                0.77639,                 1.1633,              0.0041225,              0.0041225,              0.0041225
                    171,                0.65891,                0.83126,                 1.1467,                 0.7173,                0.73736,                0.79475,                0.66889,                 0.6002,                0.76633,                 1.1638,              0.0040716,              0.0040716,              0.0040716
                    172,                0.64991,                0.83225,                 1.1407,                0.71561,                0.75412,                 0.8023,                0.68101,                0.59578,                0.75451,                 1.1644,              0.0040208,              0.0040208,              0.0040208
                    173,                0.65233,                0.82839,                 1.1448,                0.70027,                0.76596,                0.80312,                0.68331,                0.58813,                0.74012,                 1.1579,              0.0039702,              0.0039702,              0.0039702
                    174,                0.66214,                0.84116,                 1.1551,                0.70031,                0.76358,                0.79944,                0.67557,                 0.5962,                 0.7577,                 1.1618,              0.0039197,              0.0039197,              0.0039197
                    175,                0.65098,                0.82296,                 1.1366,                0.70773,                0.75038,                 0.7994,                0.67986,                  0.585,                0.75878,                 1.1603,              0.0038693,              0.0038693,              0.0038693
                    176,                0.65018,                0.81262,                 1.1341,                0.69091,                0.76265,                0.79528,                0.67397,                 0.5971,                0.76176,                 1.1659,               0.003819,               0.003819,               0.003819
                    177,                0.64182,                 0.8261,                 1.1279,                 0.7208,                 0.7417,                0.79931,                0.67742,                 0.5959,                0.74759,                 1.1666,              0.0037688,              0.0037688,              0.0037688
                    178,                0.64686,                0.82964,                 1.1442,                0.69526,                0.76068,                0.79744,                0.67435,                0.60212,                 0.7519,                  1.166,              0.0037188,              0.0037188,              0.0037188
                    179,                0.65434,                0.82599,                 1.1392,                0.70532,                0.73793,                0.78961,                0.66844,                0.60262,                0.77456,                 1.1679,               0.003669,               0.003669,               0.003669
                    180,                0.64197,                0.82303,                 1.1267,                0.71405,                0.74865,                 0.7987,                0.67589,                0.59543,                0.78227,                 1.1626,              0.0036193,              0.0036193,              0.0036193
                    181,                0.65869,                0.82958,                 1.1529,                0.70525,                0.75128,                0.79776,                0.67747,                 0.5881,                0.74805,                 1.1579,              0.0035697,              0.0035697,              0.0035697
                    182,                0.64835,                0.82186,                 1.1414,                0.70599,                0.74622,                0.79747,                0.67698,                0.59281,                0.75055,                 1.1685,              0.0035204,              0.0035204,              0.0035204
                    183,                0.63302,                0.81652,                 1.1365,                0.71167,                 0.7443,                0.79745,                0.67709,                 0.5885,                0.75337,                 1.1625,              0.0034712,              0.0034712,              0.0034712
                    184,                0.63373,                0.81384,                  1.127,                0.70349,                0.74937,                0.79582,                0.67305,                0.59367,                0.77181,                 1.1631,              0.0034221,              0.0034221,              0.0034221
                    185,                0.64127,                0.80886,                 1.1259,                0.66564,                 0.7863,                0.78812,                0.66485,                0.59522,                0.76634,                 1.1679,              0.0033732,              0.0033732,              0.0033732
                    186,                0.63189,                0.81225,                 1.1238,                0.70389,                0.74796,                0.79569,                0.67529,                0.59675,                0.75269,                 1.1674,              0.0033246,              0.0033246,              0.0033246
                    187,                 0.6281,                0.79434,                 1.1219,                0.68617,                0.77169,                 0.7923,                0.67494,                0.58108,                0.76069,                 1.1519,              0.0032761,              0.0032761,              0.0032761
                    188,                0.64278,                0.80759,                 1.1312,                0.69249,                0.76086,                0.79336,                0.67514,                0.59069,                0.75426,                 1.1585,              0.0032278,              0.0032278,              0.0032278
                    189,                0.64104,                0.80716,                   1.13,                0.71257,                0.73562,                0.79298,                0.66962,                0.60188,                0.75736,                  1.168,              0.0031797,              0.0031797,              0.0031797
                    190,                0.63938,                0.80784,                 1.1279,                0.70814,                0.73991,                0.78928,                0.67089,                0.58929,                0.77346,                 1.1571,              0.0031318,              0.0031318,              0.0031318
                    191,                0.64821,                0.81088,                 1.1297,                0.72379,                0.73614,                0.79651,                0.67709,                0.59368,                0.75263,                 1.1629,              0.0030841,              0.0030841,              0.0030841
                    192,                0.62809,                0.79261,                 1.1138,                0.71294,                0.74983,                0.80066,                0.68169,                0.57586,                 0.7457,                 1.1543,              0.0030367,              0.0030367,              0.0030367
                    193,                0.61978,                0.77633,                 1.1105,                0.33018,                0.75473,                0.34114,                0.28545,                0.59006,                 3.1967,                 1.1648,              0.0029894,              0.0029894,              0.0029894
                    194,                 0.6252,                 0.7955,                 1.1149,                0.70101,                0.74575,                0.79546,                0.67755,                0.59167,                0.76262,                 1.1665,              0.0029424,              0.0029424,              0.0029424
                    195,                0.62655,                0.78506,                 1.1241,                0.69022,                0.76121,                 0.7974,                0.68059,                 0.5963,                0.73862,                 1.1689,              0.0028956,              0.0028956,              0.0028956
                    196,                0.62568,                0.79255,                 1.1203,                0.69438,                0.76028,                 0.8009,                0.68278,                0.58544,                0.74356,                 1.1556,              0.0028491,              0.0028491,              0.0028491
                    197,                0.62298,                0.79444,                 1.1138,                0.72486,                0.73405,                0.79751,                0.67858,                0.58583,                0.75313,                 1.1619,              0.0028027,              0.0028027,              0.0028027
                    198,                  0.634,                0.79951,                 1.1358,                0.70799,                0.74775,                0.79712,                 0.6784,                0.59008,                0.74744,                 1.1622,              0.0027567,              0.0027567,              0.0027567
                    199,                0.62434,                0.78637,                 1.1183,                0.71365,                0.74392,                0.79773,                0.68094,                0.58798,                0.74197,                 1.1612,              0.0027109,              0.0027109,              0.0027109
                    200,                0.61584,                0.76983,                 1.1117,                0.70635,                0.75568,                0.79723,                0.67741,                0.58593,                0.75546,                 1.1576,              0.0026653,              0.0026653,              0.0026653
                    201,                0.62992,                0.78504,                 1.1254,                0.68203,                0.77054,                0.79744,                0.67729,                0.58395,                 0.7498,                 1.1599,                0.00262,                0.00262,                0.00262
                    202,                0.62075,                 0.7855,                 1.1186,                0.69763,                0.75492,                0.79365,                0.67626,                0.58799,                0.76323,                 1.1627,               0.002575,               0.002575,               0.002575
                    203,                 0.6187,                0.78451,                 1.1162,                0.70663,                0.74742,                0.79352,                0.67606,                0.57858,                0.79604,                 1.1513,              0.0025302,              0.0025302,              0.0025302
                    204,                0.61481,                0.77948,                 1.1146,                0.69967,                0.75666,                0.79669,                0.68197,                0.57924,                0.74517,                 1.1555,              0.0024858,              0.0024858,              0.0024858
                    205,                0.61272,                0.77047,                 1.1128,                0.71621,                0.75003,                0.80327,                0.68575,                0.58699,                0.72897,                 1.1608,              0.0024416,              0.0024416,              0.0024416
                    206,                0.61879,                0.77631,                 1.1131,                0.71438,                0.74437,                0.79856,                0.67791,                0.59181,                0.74444,                 1.1588,              0.0023977,              0.0023977,              0.0023977
                    207,                0.61452,                0.78155,                 1.1121,                0.70738,                 0.7512,                0.80409,                0.68468,                0.57857,                0.73408,                 1.1505,               0.002354,               0.002354,               0.002354
                    208,                0.61764,                0.77825,                 1.1116,                0.71709,                0.74928,                0.80251,                0.68423,                0.58152,                   0.74,                 1.1557,              0.0023107,              0.0023107,              0.0023107
                    209,                0.61035,                0.76732,                 1.1092,                0.71711,                 0.7491,                0.80379,                0.68867,                0.57897,                0.73612,                 1.1595,              0.0022677,              0.0022677,              0.0022677
                    210,                0.60914,                0.75022,                 1.1062,                 0.7034,                0.75141,                 0.7993,                0.68195,                0.59278,                0.74133,                 1.1677,               0.002225,               0.002225,               0.002225
                    211,                0.59971,                0.75026,                 1.0971,                 0.7159,                0.74323,                0.80092,                 0.6833,                0.58622,                0.73143,                 1.1633,              0.0021826,              0.0021826,              0.0021826
                    212,                0.60516,                0.75917,                 1.0966,                0.70792,                0.74337,                0.79879,                0.68127,                0.57608,                0.74361,                 1.1553,              0.0021405,              0.0021405,              0.0021405
                    213,                0.60496,                0.76318,                 1.1047,                0.71313,                0.74047,                0.79467,                0.67944,                0.57938,                0.74238,                 1.1556,              0.0020987,              0.0020987,              0.0020987
                    214,                0.60067,                0.75972,                 1.1013,                 0.7055,                0.75796,                0.80145,                0.68212,                0.58357,                0.74066,                 1.1594,              0.0020572,              0.0020572,              0.0020572
                    215,                0.61444,                0.77275,                 1.1137,                0.70115,                0.76771,                0.80461,                 0.6865,                0.58329,                0.72303,                  1.158,              0.0020161,              0.0020161,              0.0020161
                    216,                 0.6026,                0.75589,                 1.1037,                0.71087,                0.75047,                0.79974,                0.68233,                0.57872,                0.73755,                 1.1547,              0.0019753,              0.0019753,              0.0019753
                    217,                0.59662,                0.75285,                 1.0991,                0.69192,                0.75699,                0.79308,                0.67721,                0.57622,                0.75664,                 1.1517,              0.0019349,              0.0019349,              0.0019349
                    218,                0.59849,                0.74697,                 1.1015,                0.71533,                0.74216,                0.79884,                0.68301,                0.57421,                0.73389,                 1.1552,              0.0018948,              0.0018948,              0.0018948
                    219,                0.59957,                0.74844,                 1.0962,                0.70029,                0.74441,                0.79101,                0.67418,                0.57817,                0.75863,                 1.1558,               0.001855,               0.001855,               0.001855
                    220,                0.60237,                0.74647,                 1.1012,                0.69971,                 0.7619,                0.80102,                 0.6841,                0.58102,                0.72813,                 1.1596,              0.0018156,              0.0018156,              0.0018156
                    221,                0.59864,                0.75726,                 1.1013,                0.70831,                 0.7512,                0.79573,                0.68099,                0.57788,                0.75691,                 1.1548,              0.0017765,              0.0017765,              0.0017765
                    222,                0.59917,                0.75933,                 1.1062,                0.71286,                0.74647,                 0.7998,                0.68138,                 0.5813,                0.74037,                 1.1584,              0.0017378,              0.0017378,              0.0017378
                    223,                0.59564,                0.73924,                 1.0983,                0.69461,                0.76888,                0.80197,                 0.6832,                0.57953,                0.73161,                 1.1596,              0.0016995,              0.0016995,              0.0016995
                    224,                0.59558,                0.74032,                 1.0993,                0.69215,                0.76895,                0.80049,                0.68474,                0.58047,                0.72982,                 1.1599,              0.0016615,              0.0016615,              0.0016615
                    225,                0.59383,                0.74583,                 1.1022,                 0.7195,                0.74467,                0.79987,                0.68296,                0.57446,                0.73845,                 1.1555,              0.0016239,              0.0016239,              0.0016239
                    226,                0.58807,                0.74435,                 1.0895,                0.70153,                0.74712,                0.79312,                 0.6768,                0.57988,                0.77878,                 1.1549,              0.0015867,              0.0015867,              0.0015867
                    227,                0.58714,                0.74425,                 1.0913,                0.71812,                0.73595,                0.79929,                0.68425,                0.57275,                  0.732,                 1.1556,              0.0015498,              0.0015498,              0.0015498
                    228,                0.59932,                 0.7372,                 1.1045,                0.68828,                0.75566,                0.79487,                 0.6802,                0.56867,                0.74642,                  1.152,              0.0015134,              0.0015134,              0.0015134
                    229,                0.59107,                0.73084,                 1.0935,                0.70101,                0.75808,                0.79721,                0.68143,                0.57267,                0.73201,                 1.1516,              0.0014773,              0.0014773,              0.0014773
                    230,                 0.5826,                0.73264,                 1.0954,                0.71724,                0.75083,                0.79891,                0.68487,                0.57025,                0.73351,                 1.1518,              0.0014416,              0.0014416,              0.0014416
                    231,                 0.5832,                0.71763,                 1.0897,                0.69573,                 0.7589,                0.79615,                0.67909,                0.57864,                0.73818,                 1.1572,              0.0014063,              0.0014063,              0.0014063
                    232,                0.58059,                0.73403,                 1.0936,                0.71754,                0.74306,                0.79987,                0.68435,                0.57714,                0.72748,                  1.155,              0.0013714,              0.0013714,              0.0013714
                    233,                0.59039,                0.74058,                 1.0965,                0.71598,                 0.7449,                0.79939,                0.68271,                 0.5765,                0.73033,                 1.1577,               0.001337,               0.001337,               0.001337
                    234,                0.58696,                0.73461,                 1.0953,                0.68984,                 0.7641,                0.79538,                0.68006,                0.57615,                0.74707,                 1.1563,              0.0013029,              0.0013029,              0.0013029
                    235,                0.58624,                 0.7273,                 1.0953,                0.69687,                0.74594,                0.79251,                0.67827,                0.57667,                0.74134,                 1.1535,              0.0012692,              0.0012692,              0.0012692
                    236,                0.58348,                0.73568,                 1.0962,                0.70898,                0.74323,                0.79234,                 0.6803,                0.57073,                0.73197,                 1.1531,               0.001236,               0.001236,               0.001236
                    237,                0.58796,                0.72219,                 1.0908,                0.70348,                0.75752,                0.79331,                0.67806,                0.57463,                0.74848,                 1.1499,              0.0012031,              0.0012031,              0.0012031
                    238,                0.57981,                0.72026,                 1.0883,                0.69897,                0.75364,                0.78937,                0.67763,                0.57247,                0.75108,                 1.1499,              0.0011707,              0.0011707,              0.0011707
                    239,                0.57539,                 0.7162,                 1.0833,                0.69011,                0.76071,                0.79017,                0.67593,                  0.576,                0.74101,                 1.1573,              0.0011387,              0.0011387,              0.0011387
                    240,                0.57733,                0.71135,                 1.0856,                0.69191,                0.75351,                0.78834,                0.67502,                0.57776,                0.74738,                 1.1572,              0.0011072,              0.0011072,              0.0011072
                    241,                0.58398,                 0.7104,                 1.0998,                0.69657,                0.75091,                0.78956,                0.67752,                0.57527,                0.73762,                 1.1515,              0.0010761,              0.0010761,              0.0010761
                    242,                0.57907,                0.72127,                 1.0822,                0.68662,                0.77378,                0.79687,                0.68292,                0.57137,                0.73736,                 1.1514,              0.0010454,              0.0010454,              0.0010454
                    243,                0.57359,                0.71088,                 1.0888,                 0.6992,                0.76081,                 0.7947,                0.68117,                0.57684,                0.73523,                 1.1547,              0.0010151,              0.0010151,              0.0010151
                    244,                0.58315,                0.72262,                 1.0943,                0.68978,                0.76013,                0.79309,                0.67911,                0.57709,                0.74488,                  1.154,             0.00098531,             0.00098531,             0.00098531
                    245,                0.57447,                0.70084,                  1.083,                0.69981,                0.74746,                0.79415,                0.67901,                0.57236,                0.74704,                 1.1501,             0.00095595,             0.00095595,             0.00095595
                    246,                0.57242,                0.71292,                  1.081,                0.70706,                0.74785,                0.78972,                0.67665,                0.57713,                0.74208,                 1.1555,             0.00092704,             0.00092704,             0.00092704
                    247,                0.57129,                0.70456,                 1.0845,                 0.7031,                0.75587,                 0.7931,                0.68023,                0.57468,                0.73223,                 1.1525,             0.00089858,             0.00089858,             0.00089858
                    248,                0.56757,                0.70505,                 1.0826,                 0.7028,                0.75806,                0.79386,                0.68111,                0.57128,                0.73494,                 1.1524,             0.00087058,             0.00087058,             0.00087058
                    249,                0.56761,                0.70414,                 1.0821,                0.70238,                0.75367,                0.78968,                0.67512,                0.57764,                0.75517,                 1.1575,             0.00084303,             0.00084303,             0.00084303
