                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    147,                0.63192,                0.80589,                 1.1306,                0.73509,                0.74555,                 0.8111,                0.68607,                0.59019,                0.74837,                 1.1632,              0.0018352,              0.0018352,              0.0018352
                    148,                0.62825,                0.79895,                 1.1267,                0.70575,                0.77515,                0.80711,                0.68446,                0.58554,                0.74721,                 1.1591,              0.0017765,              0.0017765,              0.0017765
                    149,                0.62339,                  0.791,                 1.1193,                0.72455,                0.75862,                 0.8111,                0.68757,                0.58635,                0.75119,                 1.1623,              0.0017186,              0.0017186,              0.0017186
                    150,                0.62541,                0.79635,                 1.1161,                0.73694,                0.75133,                0.81333,                0.68961,                0.58676,                 0.7572,                  1.164,              0.0016615,              0.0016615,              0.0016615
                    151,                0.62864,                0.79119,                 1.1234,                0.71598,                0.75884,                0.80979,                0.68918,                0.58295,                0.74815,                 1.1623,              0.0016052,              0.0016052,              0.0016052
                    152,                0.62529,                0.80169,                 1.1235,                0.72524,                0.75591,                0.81158,                 0.6909,                 0.5776,                0.73938,                 1.1558,              0.0015498,              0.0015498,              0.0015498
                    153,                0.62199,                0.78695,                 1.1152,                0.70907,                0.78248,                0.81479,                0.69464,                0.57908,                0.74094,                 1.1595,              0.0014953,              0.0014953,              0.0014953
                    154,                0.62775,                0.79504,                 1.1304,                0.72062,                0.76143,                0.81013,                0.68946,                0.57917,                0.74215,                 1.1611,              0.0014416,              0.0014416,              0.0014416
                    155,                0.61447,                0.79294,                 1.1156,                0.72012,                0.76349,                0.81197,                0.69121,                0.58091,                0.74291,                 1.1576,              0.0013888,              0.0013888,              0.0013888
                    156,                0.61909,                0.78928,                 1.1193,                0.72006,                0.77449,                0.81579,                0.69445,                0.57221,                0.73553,                 1.1526,               0.001337,               0.001337,               0.001337
                    157,                0.60915,                0.76528,                 1.1138,                0.72698,                0.76112,                0.81519,                0.69525,                0.56935,                0.74173,                 1.1504,               0.001286,               0.001286,               0.001286
                    158,                0.61306,                 0.7698,                 1.1134,                0.63429,                0.73426,                0.68447,                0.57895,                0.57844,                0.81393,                 1.1595,               0.001236,               0.001236,               0.001236
                    159,                0.60379,                0.77067,                 1.1158,                0.72087,                0.75884,                0.81048,                0.69248,                0.57194,                0.74284,                 1.1533,              0.0011869,              0.0011869,              0.0011869
                    160,                0.61188,                0.78583,                 1.1128,                0.72032,                0.76489,                0.81285,                0.69271,                 0.5788,                0.74455,                 1.1583,              0.0011387,              0.0011387,              0.0011387
                    161,                0.61714,                0.79985,                 1.1232,                0.72689,                0.75584,                0.81239,                0.69281,                 0.5742,                0.74079,                 1.1555,              0.0010916,              0.0010916,              0.0010916
                    162,                0.61296,                 0.7854,                 1.1111,                 0.7256,                0.75195,                 0.8104,                0.69105,                0.57742,                0.74047,                 1.1614,              0.0010454,              0.0010454,              0.0010454
                    163,                0.61028,                 0.7694,                 1.1124,                0.72058,                0.75756,                0.80876,                0.69097,                0.57323,                0.75416,                 1.1532,              0.0010002,              0.0010002,              0.0010002
                    164,                0.60008,                0.76727,                 1.1036,                0.72295,                0.76655,                0.81488,                0.69396,                0.57886,                0.73181,                 1.1578,             0.00095595,             0.00095595,             0.00095595
                    165,                0.60755,                0.78593,                  1.116,                0.70932,                0.77365,                0.81145,                0.69432,                0.56845,                0.73077,                  1.152,             0.00091275,             0.00091275,             0.00091275
                    166,                0.59697,                0.75122,                 1.1031,                0.71801,                0.76976,                0.81581,                0.69703,                0.57187,                0.72642,                 1.1541,             0.00087058,             0.00087058,             0.00087058
                    167,                0.59742,                0.75242,                 1.1047,                0.72246,                0.75979,                0.81179,                0.69226,                0.57204,                0.73563,                 1.1554,             0.00082943,             0.00082943,             0.00082943
                    168,                0.59621,                0.74771,                 1.0918,                0.72897,                0.75278,                0.81415,                0.69462,                0.57711,                0.72817,                 1.1591,             0.00078933,             0.00078933,             0.00078933
                    169,                0.58937,                0.75296,                 1.0983,                0.72591,                0.76022,                0.81516,                0.69682,                0.57288,                0.72694,                 1.1555,             0.00075027,             0.00075027,             0.00075027
                    170,                0.58801,                0.75392,                 1.0978,                0.71455,                0.76987,                0.81328,                0.69385,                0.57068,                0.73046,                  1.154,             0.00071228,             0.00071228,             0.00071228
                    171,                0.59805,                0.75079,                 1.1092,                0.72006,                0.75594,                0.80915,                0.69219,                0.56908,                0.74001,                 1.1504,             0.00067536,             0.00067536,             0.00067536
                    172,                 0.5909,                0.74976,                 1.1016,                 0.7237,                0.76445,                0.81363,                0.69663,                0.56505,                0.72806,                 1.1505,             0.00063952,             0.00063952,             0.00063952
                    173,                0.59575,                0.74653,                 1.1056,                0.71766,                0.76862,                0.81508,                0.69714,                0.56827,                0.72271,                 1.1537,             0.00060476,             0.00060476,             0.00060476
                    174,                0.59818,                0.75614,                 1.1082,                0.71123,                0.77728,                0.81467,                0.69802,                0.56642,                0.72617,                 1.1521,             0.00057111,             0.00057111,             0.00057111
                    175,                0.58924,                0.73521,                 1.0915,                0.71205,                0.77088,                0.81237,                 0.6945,                0.56778,                0.73371,                   1.15,             0.00053855,             0.00053855,             0.00053855
                    176,                0.58686,                0.73205,                 1.0909,                0.71627,                0.76664,                0.81195,                0.69414,                0.57162,                0.72996,                 1.1549,             0.00050711,             0.00050711,             0.00050711
                    177,                 0.5867,                0.74736,                 1.0955,                0.73442,                0.75487,                0.81532,                0.69724,                 0.5702,                0.72409,                 1.1535,              0.0004768,              0.0004768,              0.0004768
                    178,                0.58281,                0.73658,                 1.1001,                0.71865,                0.76403,                0.81408,                0.69573,                0.57192,                0.72509,                 1.1541,             0.00044761,             0.00044761,             0.00044761
                    179,                0.58373,                0.73358,                 1.0933,                 0.7167,                 0.7655,                0.81219,                0.69577,                0.56777,                0.72711,                 1.1534,             0.00041955,             0.00041955,             0.00041955
                    180,                0.58369,                0.73973,                 1.0928,                0.72291,                0.75895,                0.81221,                0.69509,                 0.5702,                 0.7334,                 1.1539,             0.00039264,             0.00039264,             0.00039264
                    181,                0.57995,                0.73325,                 1.0922,                0.72603,                 0.7601,                0.81255,                0.69638,                0.57014,                0.72897,                  1.154,             0.00036688,             0.00036688,             0.00036688
                    182,                0.58623,                0.74815,                 1.0968,                0.72086,                0.76132,                 0.8117,                0.69617,                0.56492,                0.73042,                 1.1481,             0.00034227,             0.00034227,             0.00034227
                    183,                0.57551,                0.73508,                 1.0915,                0.72064,                0.75528,                0.81021,                0.69457,                0.56416,                0.73368,                 1.1489,             0.00031882,             0.00031882,             0.00031882
                    184,                0.58029,                  0.735,                 1.0939,                0.71711,                0.76275,                0.81106,                0.69453,                0.56445,                0.72813,                 1.1493,             0.00029655,             0.00029655,             0.00029655
                    185,                0.57866,                0.73454,                 1.0904,                0.71313,                 0.7705,                0.81151,                0.69466,                0.56492,                0.72739,                 1.1501,             0.00027544,             0.00027544,             0.00027544
                    186,                 0.5753,                 0.7357,                 1.0855,                0.71734,                0.76883,                0.81125,                0.69417,                 0.5642,                0.72877,                 1.1498,             0.00025551,             0.00025551,             0.00025551
                    187,                0.57816,                0.73127,                 1.0933,                0.72086,                0.76352,                0.81146,                0.69556,                0.56414,                0.72632,                 1.1489,             0.00023677,             0.00023677,             0.00023677
                    188,                0.57461,                0.72228,                 1.0884,                 0.7174,                0.76832,                0.81173,                0.69578,                0.56548,                0.72653,                 1.1496,             0.00021921,             0.00021921,             0.00021921
                    189,                0.57047,                0.71858,                 1.0834,                0.72661,                0.75984,                0.81277,                0.69648,                0.56514,                0.72853,                 1.1502,             0.00020285,             0.00020285,             0.00020285
                    190,                0.57457,                0.72395,                 1.0905,                 0.7204,                0.76896,                0.81343,                 0.6976,                0.56454,                0.72392,                 1.1492,             0.00018768,             0.00018768,             0.00018768
                    191,                0.56172,                 0.7133,                 1.1057,                0.72894,                0.74516,                0.80578,                0.68508,                0.58805,                0.74801,                 1.1679,             0.00017371,             0.00017371,             0.00017371
                    192,                0.53534,                0.66814,                  1.071,                0.71912,                0.75727,                 0.8082,                 0.6867,                 0.5875,                0.73869,                 1.1749,             0.00016094,             0.00016094,             0.00016094
                    193,                0.52396,                0.66349,                 1.0741,                 0.7208,                  0.763,                 0.8115,                0.69174,                0.57875,                0.73486,                 1.1652,             0.00014938,             0.00014938,             0.00014938
                    194,                0.53689,                0.68454,                 1.0873,                0.71852,                0.76886,                0.81342,                 0.6931,                0.57329,                0.73168,                 1.1588,             0.00013903,             0.00013903,             0.00013903
                    195,                0.51424,                 0.6483,                 1.0628,                0.72434,                0.76441,                 0.8136,                0.69375,                0.57473,                0.72845,                 1.1609,             0.00012989,             0.00012989,             0.00012989
                    196,                0.50911,                0.63959,                 1.0546,                 0.7219,                0.76414,                0.81207,                0.69317,                0.57272,                0.73225,                 1.1594,             0.00012197,             0.00012197,             0.00012197
                    197,                0.51298,                0.64274,                 1.0567,                 0.7272,                 0.7647,                0.81484,                0.69658,                0.57222,                0.72369,                 1.1588,             0.00011526,             0.00011526,             0.00011526
                    198,                0.51545,                0.64859,                 1.0618,                 0.7255,                0.76458,                0.81442,                 0.6964,                0.57306,                0.72478,                 1.1599,             0.00010977,             0.00010977,             0.00010977
                    199,                0.51268,                  0.645,                 1.0589,                 0.7297,                0.75926,                0.81418,                0.69612,                0.57363,                0.72466,                 1.1608,              0.0001055,              0.0001055,              0.0001055
                    200,                 0.5047,                0.63045,                 1.0517,                0.73063,                0.76322,                0.81478,                 0.6968,                0.57247,                0.72218,                 1.1594,             0.00010244,             0.00010244,             0.00010244
